2.131102322,1.689389457,79.03016835,14.94086068,0
2.422288057,1.147517141,62.54730849,14.87237646,0
2.632618019,1.147517141,107.2632717,14.81159694,0
1.844609976,1.190932642,66.02624955,14.7623633,0
2.56713822,1.662932506,95.7462817,14.67494127,0
2.03502121,2.597824715,86.91985966,14.67888108,0
3.163510269,1.841442518,79.81938089,14.53827952,0
2.751212709,1.662932506,67.83996321,14.48096826,0
3.273249068,1.662932506,52.99071353,14.44315108,0
2.713350263,3.325865012,95.22567245,14.38216152,0
2.87577545,3.403813905,114.7757434,14.29855593,0
3.475171694,2.492679533,125.2974029,14.17716471,0
2.871705751,1.662909476,124.433241,14.09704305,0
2.871027749,1.817718262,124.4825607,14.00649886,0
2.121153837,2.493413218,111.2094953,13.92329509,0
2.410187501,1.661786356,116.0759484,13.84319228,0
2.409797296,0.830893178,96.45119045,13.78237281,0
2.865606645,0.833091646,104.9183138,13.69206044,0
2.407456246,0.830893178,96.46148542,13.64678051,0
2.187196536,1.66288668,86.95123007,13.56372999,0
2.882617011,0.830893178,69.13308238,13.49588805,0
2.634280067,1.871441935,47.59944732,13.45738706,0
2.567561829,1.662909476,59.05358982,13.41204159,0
2.188651459,1.661786356,67.90977393,13.37044385,0
2.406090776,2.495673735,96.43613064,13.28710637,0
2.115035884,3.325818952,97.93299563,13.2420886,0
2.114653619,4.154915265,97.93529233,13.14329109,0
1.874739888,3.434458922,76.99647539,13.06683894,0
2.187196536,2.601185984,86.91985966,13.00606295,0
2.187196536,1.846577506,67.78832911,12.96466054,0
2.187196536,0.830893178,86.88849111,12.86195361,0
1.952599604,0.833183113,58.30721409,12.8362342,0
2.401214953,1.157455215,62.15987464,12.79120215,0
2.400824946,1.662955769,77.27396583,12.71943919,0
2.257450394,1.662955769,72.59632133,12.66031357,0
2.39848508,2.640151448,83.27279895,12.59959821,0
2.848361667,2.493474966,91.83423219,12.53888286,0
2.69258315,1.710225167,67.9198836,12.45321001,0
2.184286691,2.020951914,106.7365162,12.37075611,0
2.494664879,1.159627866,143.8575429,12.33483903,0
2.394780931,3.328728168,120.8973459,12.24509746,0
2.689024753,3.324145935,105.4723504,12.13669247,0
2.182831769,3.421188426,97.0840002,12.04430515,0
2.182831769,0.830893178,123.4316203,11.9612054,0
2.026915214,1.119947493,143.9884566,11.89698661,0
2.391077565,1.66288668,116.4924108,11.85227758,0
2.83790561,2.603874628,131.1753575,11.76105586,0
3.326082581,2.49339817,127.7963083,11.66746406,0
2.710506816,1.661786356,126.4379287,11.5657,0
2.587741499,1.662864117,107.8719907,11.48343744,0
2.3848421,1.82537863,116.6355166,11.42766571,0
2.530688919,2.641799477,95.98094324,11.35662795,0
2.570118582,2.49339817,78.13610145,11.25426477,0
2.278424593,1.851499022,42.24816589,11.19085917,0
2.279005202,1.66288668,57.47277865,11.1517759,0
2.280747163,2.663761266,51.83337922,11.12673874,0
2.573659191,3.43810171,58.68607596,11.04391183,0
2.281715008,3.324145935,57.40572919,11.00811459,0
2.491339342,2.49344378,73.58768613,10.94474908,0
2.24488742,2.49344378,91.79197332,10.88414542,0
2.179921924,2.49344378,86.88849111,10.80130933,0
2.092122544,1.853703982,78.56447803,10.7300317,0
2.853190098,0.830893178,64.60313426,10.6801051,0
3.078907346,0.833229543,68.39129431,10.63389608,0
3.342589715,1.882749595,81.98795041,10.52385306,0
2.376272015,2.493474966,83.13126335,10.46332778,0
2.669264991,1.661786356,75.83215,10.37896893,0
2.330954097,1.662979266,86.82575961,10.31848598,0
2.486351037,1.662979266,86.82575961,10.25207241,0
2.175557157,3.325958532,86.82575961,10.18054437,0
2.330954097,3.324169327,86.82575961,10.10902358,0
2.175557157,4.156374792,86.82575961,10.03227133,0
2.486351037,3.324169327,86.82575961,9.949683613,0
2.175557157,3.324169327,86.82575961,9.872960352,0
2.330954097,2.493474966,86.82575961,9.790355218,0
2.370041926,2.493474966,96.50379325,9.729876564,0
3.396085144,2.493474966,113.0388361,9.658345768,0
3.291706663,2.608424072,128.5230173,9.565927483,0
2.367316983,1.661786356,116.9449128,9.463936071,0
2.17119239,1.662955769,107.2687608,9.383756858,0
2.17119239,0.830893178,86.85712442,9.338275882,0
2.077063436,1.662955769,98.10351283,9.2570548,0
2.17119239,1.887755416,67.13082489,9.21297369,0
2.17119239,3.325958532,76.57904157,9.152573569,0
2.17119239,3.324169327,76.57160043,9.089872637,0
2.288104352,3.324169327,76.7575426,9.013162897,0
2.17119239,3.460257129,76.51952538,8.952774301,0
2.580545329,4.15641277,69.71292269,8.890999367,0
2.172647312,4.251353442,70.66231039,8.813527572,0
2.581529237,3.324193187,67.6564855,8.735302905,0
2.172647312,2.493506774,73.16403706,8.694801945,0
2.172647312,1.661786356,86.76303574,8.612320153,0
2.359533863,1.66302696,96.48931864,8.551930735,0
2.359144802,1.66302696,96.4911148,8.507828573,0
2.35875575,1.661786356,96.49291161,8.405033596,0
2.227425973,1.66302696,91.70614113,8.344676848,0
2.502045461,1.893105964,75.96307487,8.300678554,0
3.041906164,2.493522913,89.63572721,8.208178897,0
2.225996598,3.326102314,81.31724246,8.146609296,0
2.324718715,3.324205292,86.7316767,8.055089177,0
2.292365422,4.156489849,76.68456874,7.998673503,0
2.479699963,3.324205292,86.7316767,7.916361516,0
2.479699963,3.740284369,86.7316767,7.839757546,0
2.479699963,3.455609901,76.28918094,7.757423961,0
2.479699963,4.216246797,86.7316767,7.666956288,0
2.324718715,3.849479186,77.39726321,7.618618529,0
2.642219647,2.528709767,102.4267277,7.499909247,0
2.64162775,2.510151794,95.31602632,7.448742181,0
2.902409829,1.867443316,142.3535488,7.363761742,0
3.028340094,2.493506774,124.2895849,7.25513099,0
3.356274894,0.830893178,151.5540429,7.171189914,0
3.025213162,1.732754666,92.93882533,7.069211145,0
2.34300684,1.663039029,86.06269534,7.005576156,0
2.473048889,2.540723343,72.91458397,6.933516728,0
2.163917778,2.493522913,79.66705932,6.873316455,0
2.586449427,3.466748223,62.45711077,6.801293034,0
2.296240162,3.324217515,66.16472495,6.741102192,0
2.587433594,4.156528948,69.45493584,6.682443616,0
2.474711657,3.324217515,86.70031963,6.622238407,0
2.474711657,4.156528948,86.70031963,6.523760646,0
2.474711657,4.21817563,95.37214604,6.441624623,0
2.1653727,4.256581854,86.70031963,6.36509519,0
2.1653727,3.324217515,86.70031963,6.24625579,0
2.1653727,2.660042155,60.58390726,6.206448591,0
2.337177755,1.661786356,76.19134781,6.146237041,0
2.628018143,1.904264853,59.33926916,6.084488947,0
2.48127488,2.496248532,81.86231402,6.021367871,0
2.473048889,3.41825216,86.66896453,5.959695476,0
2.211806751,3.324229854,102.4964331,5.872370874,0
2.318483333,3.326200503,97.53279039,5.780704952,0
2.211296386,3.324229854,91.64925283,5.711038759,0
2.347023364,4.156568422,81.98492894,5.62217705,0
2.163917778,2.492679533,86.66896453,5.552571909,0
2.515481994,4.208622344,110.0074119,5.474684602,0
2.875207895,4.273935986,104.5516345,5.419717919,0
2.749862212,4.154465889,105.7311641,5.269426382,0
2.44771635,2.493555656,63.23387784,5.19227646,0
2.326884852,2.49618218,96.54845026,5.147879887,0
2.326496571,3.420597737,107.5377719,5.095107068,0
3.22288237,3.420892867,137.1936008,4.971578294,0
