Speed_S	Speed_F	Relative_Direction	Distance	Collision
0.242955542	0.085911716	0.819761129	0.684712143	0
0.38284283	0.281971947	0.815120311	0.680261248	0
0.243206011	0.140985974	0.812046864	0.676390905	0
0.182341891	0.183065182	0.808719484	0.673197871	0
0.303944897	0.140882838	0.805059367	0.670004838	0
0.121603006	0.157487624	0.802651396	0.666279632	0
0.303944897	0.085499175	0.799061329	0.662409289	0
0.182341891	0.085499175	0.796574551	0.659941945	0
0.303944897	0.042801155	0.793325978	0.655394291	0
0.182341891	0.18265264	0.78990228	0.652201258	0
0.243206011	0.08539604	0.786785051	0.648234156	0
0.243206011	0.06404703	0.783851704	0.644557329	0
0.243206011	0.106848185	0.7804893	0.640686986	0
0.243206011	0.164294554	0.777801128	0.637106918	0
0.402379461	0.085499175	0.775839725	0.632946299	0
0.303694427	0.085499175	0.772004483	0.628979197	0
0.121477771	0.12830033	0.76955273	0.625253991	0
0.242955542	0.042801155	0.766698189	0.620706338	0
0.313462743	0.106848185	0.76351091	0.617610063	0
0.274765185	0.106848185	0.759666912	0.614320271	0
0.439198497	0.085499175	0.756952471	0.609917755	0
0.242830307	0.064150165	0.753791461	0.605999032	0
0.121352536	0.287231848	0.750490351	0.601644896	0
0.242830307	0.04269802	0.747513222	0.598064828	0
0.242830307	0.128094059	0.743660467	0.595452346	0
0.242830307	0.08539604	0.740201744	0.592162554	0
0.242830307	0.08539604	0.736725509	0.587711659	0
0.121352536	0.08539604	0.734553956	0.583841316	0
0.242830307	0.08539604	0.731033939	0.579970972	0
0.242830307	0.128094059	0.727058597	0.577455249	0
0.242830307	0.08539604	0.723494799	0.573584906	0
0.33913588	0.165016502	0.721165633	0.569134011	0
0.364433312	0.165119637	0.716673672	0.565312046	0
0.121477771	0.085499175	0.714414556	0.563183358	0
0.242955542	0.12830033	0.710325383	0.557813256	0
0.242955542	0.085499175	0.706647753	0.555297533	0
0.385597996	0.085499175	0.70239221	0.550846638	1
0.182341891	0.085499175	0.699380057	0.546976294	1
0.182341891	0.085499175	0.696350391	0.543589744	1
0.243206011	0.280424917	0.691648279	0.54039671	1
