1250,336
1250,338
1250,338
1250,340
1250,342
1248,342
1250,344
1248,346
1248,348
1248,350
1246,352
1246,352
1246,356
1246,358
1246,358
1246,362
1246,364
1244,366
1244,368
1244,370
1244,372
1244,374
1244,378
1244,380
1244,382
1244,384
1244,386
1244,390
1245,392
1248,394
1250,398
1250,400
1250,404
1250,406
1250,408
1250,412
1250,415
1250,418
1250,420
1250,424
1250,428
1250,432
1250,434
1252,438
1250,442
1250,444
1250,450
1248,452
1248,458
1248,462
1248,466
1248,470
1248,474
1248,480
1248,484
1250,488
1250,492
1250,496
1251,502
1252,506
1253,510
1254,516
1255,520
1256,527
1256,532
1256,538
1257,544
1257,550
1258,556
1258,562
1259,568
1259,574
1258,581
1259,587
1260,594
1260,599
1262,606
