Speed_S,Speed_F,Distance,Relative_deirection,Collision
0.526379962,0.096763212,0.671834286,0.869905112,0
0.306129606,0.017453617,0.460553876,0.166276624,0
0.502193282,0.334322944,0.776655242,0.29482248,0
0.159134361,0.443300054,0.266268186,0.859908522,0
0.572217308,0.017935962,0.313739475,0.348116324,0
0.308591675,0.392537466,0.501460963,0.205885171,0
0.498123185,0.201324941,0.488419575,0.341245434,0
0.587017074,0.017899585,0.519143596,0.348324129,0
0.502168603,0.490349055,0.585846183,0.188203852,0
0.511674658,0.08487359,0.150397217,0.426605909,0
0.518138107,0.33548822,0.734693694,0.292987883,0
0.029914333,0.08582476,0.37533406,0.355750596,0
0.51049184,0.48624869,0.561060745,0.259911302,0
0.497934073,0.444013431,0.156353275,0.28911818,0
0.967001147,0.436879658,0.371414989,0.286676787,0
0.522910046,0.01796896,0.233803863,0.319340888,0
0.683836269,0.412414566,0.513736767,0.92697335,0
0.737429303,0.445440186,0.623242402,0.847857205,0
0.309412365,0.172483285,0.568531877,0.82287459,0
0.502183179,0.489665566,0.47541188,0.180106377,0
0.028975218,0.493767063,0.683695292,0.233236522,0
0.21935294,0.548277546,0.867015393,0.791115433,0
0.047898853,0.087727099,0.242264731,0.156630573,0
0.498099619,0.088202685,0.196898821,0.286066787,0
0.416732167,0.15444993,0.331578593,0.896203618,0
0.036948447,0.088678269,0.412924614,0.419307997,0
0.527142951,0.335264811,0.548186732,0.236941273,0
0.671174202,0.61163083,0.429825323,0.78775834,0
0.303667538,0.334825445,0.57745484,0.286676787,0
0.512183521,0.594947848,0.493755776,0.370022885,0
0.549549047,0.089629439,0.304890148,0.840815748,0
0.764151046,0.651546355,0.226809283,0.130994376,0
0.385093824,0.445440186,0.574612091,0.832689243,0
0.966172033,0.423558004,0.606903077,0.257466731,0
0.498053541,0.090105024,0.331393753,0.286880152,0
0.08937766,0.15444993,0.388795398,0.12525098,0
0.336354236,0.395516977,0.330520106,0.235489911,0
0.12976248,0.334597003,0.213856989,0.293599311,0
0.966758955,0.157052017,0.313985522,0.224792891,0
0.747097248,0.651457263,0.414692071,0.274888215,0
0.708568071,0.556587688,0.599773768,0.902232266,0
0.835220067,0.084635798,0.52108555,0.874953384,0
0.405005267,0.084635798,0.342542587,0.833800864,0
0.308591675,0.088678269,0.467828255,0.897920387,0
0.459035736,0.334322944,0.456324985,0.142627945,0
0.557545079,0.43901979,0.338898966,0.84115733,0
0.512501692,0.59922973,0.308229883,0.798404843,0
0.306129606,0.203956184,0.869307474,0.824667112,0
0.029001017,0.447580318,0.451313239,0.290339668,0
0.693202009,0.486931989,0.400489031,0.795640599,0
0.397122826,0.110273811,0.099715728,0.095066961,0
0.588353183,0.102055734,0.471708776,0.220979432,0
0.309412365,0.017453617,0.524652184,0.293599311,0
0.066404242,0.08487359,0.210246069,0.104098404,0
0.302846848,0.33462629,0.112755095,0.292580325,0
0.501446553,0.029602397,0.802916422,0.281793849,0
0.732404792,0.48624869,0.272091654,0.338932826,0
0.515052649,0.484882205,0.76834495,0.783227148,0
0.928834916,0.352415505,0.470708194,0.289174007,0
0.502470789,0.084635798,0.15977983,0.382386782,0
0.222799442,0.334772799,0.318052963,0.41713619,0
0.655407921,0.017453617,0.324327563,0.288710626,0
0.092720998,0.080355534,0.192851688,0.056331232,0
0.497830439,0.109647365,0.487637155,0.258034797,0
0.487186387,0.092958533,0.515206612,0.897920387,0
0.029001017,0.017453617,0.736509169,0.105667618,0
0.226973628,0.334537803,0.351337537,0.295842092,0
0.966911802,0.439733167,0.232918989,0.287897211,0
0.486248456,0.491716145,0.710717751,0.825926798,0
0.511880631,0.088678269,0.215827561,0.199034969,0
0.545441934,0.334591324,0.382389327,0.236521378,0
0.301205469,0.109647365,0.237304919,0.974873177,0
0.306129606,0.157919773,0.328009999,0.824690547,0
0.23650679,0.335608816,0.150519534,0.366998492,0
0.034489976,0.160090019,0.371284851,0.147507242,0
0.323920767,0.492399747,0.378762014,0.799015688,0
0.653437649,0.365066339,0.703357242,0.775349473,0
0.522417279,0.494450777,0.584734879,0.10866647,0
0.563767652,0.335535748,0.589148421,0.323712697,0
0.4981351,0.443300054,0.722452435,0.285456934,0
0.364683493,0.334558498,0.545273064,0.228612636,0
0.417526959,0.017926734,0.388648546,0.292172817,0
0.842434101,0.155750751,0.824009113,0.729660723,0
0.428803331,0.151416419,0.695699158,0.760601783,0
0.044864524,0.087727099,0.656176223,0.168284059,0
0.540337668,0.486931989,0.270927258,0.783511996,0
0.861404836,0.158353725,0.608272918,0.861413071,0
0.401391617,0.464942932,0.20106429,0.225486591,0
0.484372594,0.65199727,0.648743824,0.35872339,0
0.028994479,0.090105024,0.424560406,0.290543298,0
0.973877346,0.087727099,0.542472594,0.768546466,0
0.497862458,0.088202685,0.57266452,0.335839063,0
0.132576273,0.190815076,0.776666018,0.824068485,0
0.697983425,0.107936297,0.763751568,0.702051928,0
0.498159193,0.481544211,0.572988407,0.317247272,0
0.581340063,0.090327487,0.456195575,0.221438769,0
0.654819031,0.151416419,0.36360865,0.833182532,0
0.546662827,0.159221775,0.598852677,0.903115149,0
0.342284773,0.090105024,0.333935394,0.865662435,0
0.377120225,0.435096215,0.651139526,0.83223258,0
0.225499247,0.203298234,0.128858134,0.758759812,0
0.502193282,0.334591324,0.630605057,0.293803143,0
0.528057171,0.468496502,0.508768426,0.868802325,0
0.514409732,0.150550152,0.317738701,0.804624746,0
0.748334203,0.436879658,0.401239098,0.848211153,0
0.682313132,0.161392749,0.584903476,0.814812774,0
0.430889908,0.651836757,0.603362487,0.424523581,0
0.96685458,0.087727099,0.341449894,0.288711131,0
0.148327917,0.091700189,0.483747364,0.38201882,0
0.126948687,0.159221775,0.676198614,0.835593287,0
0.845120252,0.017908545,0.556494703,0.311766208,0
0.498064928,0.66023314,0.481638564,0.393744286,0
0.509753397,0.090241701,0.651374724,0.140579181,0
0.571661244,0.435096215,0.39232793,0.841750061,0
0.497883284,0.451147205,0.725098339,0.290136052,0
0.511730338,0.631648905,0.246399657,0.309114965,0
0.029027753,0.156618213,0.200555853,0.213809811,0
0.818929398,0.017908545,0.534067107,0.399107694,0
0.481558802,0.615298955,0.596335141,0.809320225,0
0.887132945,0.017453617,0.745469612,0.242528965,0
0.309822709,0.334772799,0.710993136,0.288100669,0
0.539782982,0.609798256,0.289725789,0.713877788,0
0.550225168,0.334591324,0.669069907,0.429622612,0
0.263366293,0.489665566,0.494645139,0.355427357,0
0.967047401,0.107190457,0.606920638,0.318195118,0
0.497788297,0.444013431,0.648825171,0.292172817,0
0.138203858,0.334548032,0.526127288,0.295434215,0
0.409613168,0.157665933,0.786070965,0.78107394,0
0.539339252,0.436166281,0.697477792,0.955467472,0
0.569770799,0.651497584,0.274467457,0.278447944,0
0.244928835,0.018150304,0.198561579,0.322770236,0
0.312695122,0.154016422,0.591455337,0.832320649,0
0.308591675,0.185787856,0.705364173,0.829342689,0
0.406095927,0.651419796,0.515125872,0.292580325,0
0.473586389,0.090580609,0.397122949,0.897920387,0
0.302846848,0.159655872,0.807015401,0.82619761,0
0.839518752,0.334644575,0.349286499,0.358950564,0
0.497834691,0.036601724,0.535243539,0.291154269,0
0.478745009,0.15444993,0.452909518,0.840590563,0
0.414100529,0.651385183,0.335969026,0.357835779,0
0.51175006,0.611019861,0.290949256,0.813672612,0
0.035002864,0.355048415,0.387214064,0.342518352,0
0.506882936,0.334602742,0.462980482,0.29339549,0
0.502004936,0.159655872,0.52795663,0.181352116,0
0.966926399,0.157919773,0.122474457,0.223102463,0
0.581896528,0.017908545,0.411455777,0.348328889,0
0.333072733,0.334787544,0.275096796,0.230859033,0
0.304488227,0.334765516,0.511154621,0.288304141,0
0.324266079,0.334481424,0.679323865,0.180889899,0
0.307770985,0.082020081,0.300304269,0.897920387,0
0.144041217,0.155750751,0.47312466,0.872255469,0
0.498099619,0.087727099,0.209092133,0.286066787,0
0.475931216,0.482832767,0.601925294,0.851847409,0
0.501981104,0.293426652,0.528593019,0.116626661,0
0.030130967,0.091531779,0.667886715,0.359176364,0
0.02898158,0.090105024,0.399969938,0.290950599,0
0.503018334,0.443197027,0.500996201,0.408561283,0
0.140669652,0.35432778,0.690469071,0.813824412,0
0.497588497,0.443300054,0.709143594,0.329112333,0
0.252146112,0.334772799,0.491340734,0.361952571,0
0.0339797,0.089629439,0.550110766,0.227363671,0
0.44177131,0.334614397,0.35126752,0.393838756,0
0.226246644,0.445440186,0.416984614,0.822096334,0
0.319260639,0.44827394,0.833874089,0.832194765,0
0.488124318,0.089629439,0.672370632,0.897920387,0
0.553282008,0.076788647,0.683955527,0.76254196,0
0.568325346,0.652048897,0.210689816,0.349500911,0
0.967078823,0.091056194,0.446834791,0.285660202,0
0.581896528,0.33460854,0.398100613,0.348940244,0
0.674964633,0.482832767,0.459891061,0.833472559,0
0.49779787,0.156184457,0.494765153,0.390204889,0
0.306129606,0.438306413,0.36338819,0.897920387,0
0.319260639,0.334597003,0.627258335,0.293599311,0
0.306950296,0.651457263,0.103444352,0.221237517,0
0.419913059,0.434026149,0.468752275,0.83460734,0
0.684382243,0.084635798,0.401024583,0.778761885,0
0.561433837,0.665025898,0.170211674,0.200435411,0
0.654819031,0.495818316,0.37223995,0.83319477,0
0.947886816,0.017453617,0.698572559,0.335190191,0
0.574775504,0.084635798,0.78438414,0.841879092,0
0.028994479,0.089629439,0.610796221,0.290543298,0
0.476869147,0.436879658,0.359227028,0.897920387,0
0.670950334,0.652084206,0.26332649,0.308019938,0
0.502381125,0.487615326,0.221417545,0.432034556,0
0.029917397,0.158787725,0.699454432,0.428181742,0
0.393949932,0.163130398,0.458306437,0.767507143,0
0.39591918,0.092482948,0.492217978,0.833298604,0
0.65640179,0.147519809,0.356660279,0.831954262,0
0.312695122,0.094385288,0.837061534,0.897920387,0
0.539954615,0.546517328,0.530995712,0.190353664,0
0.497806591,0.19628592,0.433660481,0.225982933,0
0.40621014,0.017806894,0.305976072,0.493627971,0
0.249840438,0.388080946,0.276171393,0.275167035,0
0.498008868,0.158353725,0.280635862,0.212003306,0
0.502307003,0.484882205,0.490650583,0.315034405,0
0.384492813,0.101720133,0.359124903,0.102232144,0
0.194521056,0.124822721,0.706032397,0.976320369,0
0.405224324,0.334833203,0.246619718,0.444188482,0
0.328179859,0.084635798,0.311445432,0.865282916,0
0.648103918,0.48624869,0.3806819,0.880037516,0
0.497944494,0.491716145,0.258224789,0.34497434,0
0.434734789,0.14405962,0.808362422,0.882204114,0
0.169946342,0.65157501,0.455369447,0.324088059,0
0.306129606,0.651372939,0.527193451,0.229497387,0
0.592896108,0.017799002,0.442245934,0.16527754,0
0.502509345,0.48624869,0.372175389,0.299890189,0
0.474993285,0.435096215,0.440610995,0.897920387,0
0.682781097,0.088444795,0.583994849,0.169334962,0
0.157647428,0.089153854,0.163601129,0.859853219,0
0.133279721,0.320396489,0.382666237,0.75105368,0
0.966799234,0.490576892,0.133398609,0.354147069,0
0.44286897,0.017886311,0.731829479,0.180216725,0
0.306129606,0.506079564,0.436513612,0.841597228,0
0.53168742,0.30976719,0.581376699,0.711386897,0
0.619676728,0.334390046,0.64375187,0.516441647,0
0.49823358,0.439197166,0.536936153,0.232517906,0
0.671174202,0.664610831,0.521947957,0.192666853,0
0.308591675,0.439733167,0.528992849,0.897920387,0
0.497806591,0.089153854,0.431103992,0.291765359,0
0.395590942,0.445440186,0.536157286,0.833280305,0
0.029007613,0.497186005,0.749929609,0.344782762,0
0.132576273,0.089153854,0.592448452,0.897920387,0
0.966970897,0.089153854,0.172801053,0.287083533,0
0.478745009,0.084635798,0.760432751,0.897920387,0
0.306129606,0.017453617,0.462667264,0.295230292,0
0.482496732,0.460084976,0.365239765,0.831941556,0
0.361195873,0.334591324,0.705928115,0.227182765,0
0.588383742,0.095774481,0.624572477,0.073873457,0
0.755757609,0.154016422,0.222086959,0.882340151,0
0.722453994,0.334485795,0.621393164,0.097690045,0
0.565657235,0.090105024,0.503899593,0.841499541,0
0.966745762,0.160958457,0.39367177,0.233225483,0
0.971043393,0.084635798,0.71287749,0.802506661,0
0.030134279,0.445440186,0.662417781,0.359226686,0
0.044140243,0.093434118,0.763996422,0.171267897,0
0.709019087,0.624676118,0.870613557,0.609563559,0
0.029087679,0.3323666,0.436246778,0.395608166,0
0.306950296,0.091531779,0.235818835,0.897920387,0
0.511006629,0.616522541,0.378540069,0.310607322,0
0.493751904,0.017908545,0.694826312,0.292580325,0
0.665898341,0.492399747,0.468642257,0.847945245,0
0.54099427,0.017856117,0.617500083,0.385910056,0
0.792652268,0.017453617,0.575081385,0.243850352,0
0.763574911,0.490349055,0.325251757,0.735264155,0
0.597375293,0.34535366,0.471800977,0.718909187,0
0.845619491,0.439733167,0.289075689,0.793549711,0
0.584456561,0.017453617,0.514070298,0.350874395,0
0.511547688,0.120577468,0.453518663,0.129765298,0
0.306129606,0.334666584,0.306862406,0.161685069,0
0.382690033,0.017831105,0.307406739,0.36411379,0
0.338599658,0.651442879,0.224733903,0.323917889,0
0.383673321,0.017926734,0.203931325,0.22686081,0
0.571438825,0.09329751,0.392964595,0.216144496,0
0.037277372,0.092482948,0.571984779,0.421281338,0
0.261162831,0.01788193,0.543377493,0.496065062,0
0.701163747,0.446866941,0.510214445,0.949199165,0
0.220496043,0.080593326,0.152868316,0.897920387,0
0.412675372,0.190705727,0.591824451,0.761600448,0
0.562656259,0.098542711,0.45680771,0.764248052,0
0.502519393,0.155750751,0.227570985,0.178481506,0
0.777777628,0.454726798,0.389492821,0.759698584,0
0.036175861,0.163130398,0.71636901,0.476715244,0
0.487186387,0.163130398,0.297641543,0.963325944,0
0.687933597,0.017856117,0.722566817,0.242065519,0
0.306129606,0.017822945,0.40868856,0.29461859,0
0.26374224,0.235520648,0.200073199,0.438294108,0
0.204188664,0.169653377,0.423363899,0.911052043,0
0.477807078,0.618766912,0.228140516,0.798903642,0
0.445178544,0.334574644,0.70408682,0.442866067,0
0.48062087,0.200886546,0.227148095,0.82455756,0
0.541225216,0.33463842,0.479803767,0.234708,0
0.305308916,0.444013431,0.677624863,0.897920387,0
0.737046268,0.090105024,0.316417877,0.247656457,0
0.967016448,0.492399747,0.445517018,0.336106698,0
0.034295922,0.088678269,0.624815437,0.224945951,0
0.029241144,0.157052017,0.527326968,0.226109322,0
0.650070756,0.508360954,0.585530696,0.841480896,0
0.49683537,0.334669787,0.434726943,0.262535827,0
0.811466527,0.017973763,0.437941323,0.057823728,0
0.063595593,0.145510664,0.53051162,0.11064772,0
0.664843168,0.601868691,0.542870845,0.797760978,0
0.429022949,0.389535298,0.695767417,0.713230753,0
0.522977707,0.206808368,0.520541629,0.2381693,0
0.560878229,0.442586677,0.23817361,0.841298462,0
0.280030988,0.334137399,0.137183183,0.304615768,0
0.138203858,0.081544496,0.805172431,0.897920387,0
0.490938111,0.436879658,0.315771396,0.897920387,0
0.842845495,0.632267875,0.347338782,0.93702393,0
0.512310631,0.1507667,0.167324064,0.122083084,0
0.045516966,0.154016422,0.460362131,0.23945588,0
0.339751214,0.098284726,0.69589224,0.038554994,0
0.029017617,0.089629439,0.298799503,0.289830653,0
0.900970907,0.333783027,0.500828392,0.665510925,0
0.763071327,0.651368946,0.469132572,0.278445137,0
0.476869147,0.160958457,0.687559449,0.835729237,0
0.21859087,0.33462629,0.236594569,0.203073484,0
0.795949065,0.651442879,0.263174998,0.400028351,0
0.399968459,0.091531779,0.669280466,0.833523462,0
0.675753426,0.334597003,0.535455184,0.502343023,0
0.511432055,0.232957102,0.361387339,0.114807046,0
0.47968294,0.152282887,0.56003292,0.84133598,0
0.293380588,0.160524214,0.73203197,0.889120936,0
0.224687421,0.334591324,0.457470621,0.249406523,0
0.501713687,0.158353725,0.598679081,0.182948494,0
0.13750041,0.089867232,0.561611466,0.897920387,0
0.04759568,0.090643301,0.341538512,0.00959352,0
0.638938727,0.659161468,0.184468657,0.488248368,0
0.502193282,0.334591324,0.621172208,0.293803143,0
0.327467534,0.482149697,0.773858543,0.831833357,0
0.669063857,0.017890713,0.70385693,0.170036909,0
0.225449491,0.194425084,0.710088339,0.82556256,0
0.377775305,0.399566654,0.582323992,0.065239704,0
0.309412365,0.651192271,0.265816838,0.292784098,0
0.502371211,0.487615326,0.229409632,0.43195761,0
0.550215192,0.439733167,0.399719796,0.840844369,0
0.324184776,0.017954685,0.771787715,0.29156165,0
0.511663787,0.190596381,0.399982963,0.142582723,0
0.326280467,0.443300054,0.304412716,0.865231115,0
0.49000018,0.611427161,0.16663221,0.77168882,0
0.49823358,0.507676495,0.293894555,0.32900926,0
0.39964007,0.092958533,0.227808215,0.833505288,0
0.029034583,0.141466645,0.263038491,0.224307308,0
0.502410926,0.158353725,0.268836514,0.45625896,0
0.034079912,0.445440186,0.741485568,0.226589187,0
0.585068814,0.094385288,0.656398379,0.842301206,0
0.967175898,0.488982115,0.181240313,0.227635312,0
0.544665063,0.107654505,0.642966736,0.811743354,0
0.302846848,0.334580144,0.299114913,0.294210844,0
0.388509722,0.447580318,0.464719537,0.897920387,0
0.498087967,0.201763378,0.506509661,0.342036875,0
0.502469248,0.089629439,0.284563437,0.244029199,0
0.029020981,0.089629439,0.664394562,0.289728861,0
0.96685458,0.156184457,0.327333372,0.212466592,0
0.732533038,0.445440186,0.331672645,0.286676787,0
0.65640179,0.078690987,0.337659782,0.897920387,0
0.789100306,0.335709558,0.223324328,0.354571161,0
0.445580466,0.436879658,0.367563524,0.95989381,0
0.699668528,0.335511865,0.733470047,0.496180982,0
0.300384779,0.330245155,0.441592722,0.760946556,0
0.410492478,0.453287337,0.734971481,0.897920387,0
0.397341689,0.017908545,0.096963253,0.094993374,0
0.497829953,0.594363429,0.305870793,0.163003616,0
0.695669651,0.334591324,0.646995117,0.411770622,0
0.333705981,0.334580144,0.305785596,0.237434229,0
0.498099619,0.107190457,0.613024759,0.318192081,0
0.498159193,0.156618213,0.538180168,0.218963418,0
0.43451504,0.074886307,0.799783713,0.835376826,0
0.135755627,0.092958533,0.722669104,0.814211438,0
0.962298005,0.389160432,0.66424786,0.178407764,0
0.69536011,0.334620314,0.381609748,0.317789556,0
0.502758309,0.090105024,0.360803997,0.242155538,0
0.893149969,0.438306413,0.302476668,0.852465213,0
0.31679857,0.017453617,0.416300917,0.292172817,0
0.60556965,0.436166281,0.557090865,0.769597903,0
0.830306848,0.017873237,0.520867328,0.29339549,0
0.497663987,0.106262405,0.534156554,0.298274046,0
0.64862437,0.484199021,0.65854821,0.911752789,0
0.584790514,0.471453356,0.413880703,0.896489175,0
0.518630801,0.019130432,0.570294162,0.321566465,0
0.595035667,0.017453617,0.607189426,0.224551684,0
0.702304302,0.352760163,0.146063749,0.363812996,0
0.033964126,0.159221775,0.769792515,0.312810836,0
0.302846848,0.393898006,0.474221248,0.201952405,0
0.48062087,0.439733167,0.436285183,0.897920387,0
0.502778889,0.157052017,0.175881373,0.306415058,0
0.392906273,0.334644575,0.179368276,0.384884167,0
0.661677651,0.017856117,0.645403868,0.293803143,0
0.498123185,0.120362792,0.456305873,0.219940885,0
0.574775504,0.552238277,0.391620121,0.792711056,0
0.497819463,0.087727099,0.340830317,0.334922554,0
0.497766377,0.439733167,0.573992952,0.333734097,0
0.029970035,0.089629439,0.58261151,0.356658146,0
0.678560408,0.084635798,0.539506162,0.897920387,0
0.483434663,0.150550152,0.534026994,0.832017721,0
0.263818128,0.497869905,0.225529585,0.394582676,0
0.591694023,0.512468459,0.66478046,0.786050538,0
0.029091336,0.161609913,0.163607277,0.36275596,0
0.243464313,0.424690481,0.531001173,0.889679352,0
0.781873341,0.436879658,0.542252787,0.788225788,0
0.57822428,0.017453617,0.341194803,0.350517713,0
0.437059376,0.335307596,0.729910128,0.232207099,0
0.034212838,0.496502142,0.56984341,0.274717068,0
0.425509664,0.390719639,0.462827425,0.272858511,0
0.732533038,0.639236231,0.315519758,0.384177021,0
0.561656087,0.090105024,0.443189139,0.841331292,0
0.691590743,0.017856117,0.616400464,0.318868606,0
0.307770985,0.155750751,0.173535512,0.822553617,0
0.416512835,0.334563821,0.459755105,0.358317583,0
0.554434917,0.334591324,0.196756901,0.146240416,0
0.28879372,0.086775929,0.747031209,0.826678952,0
0.735389766,0.49442543,0.459626957,0.367893361,0
0.12976248,0.334322944,0.604460308,0.288100669,0
0.67471798,0.651442879,0.41909073,0.200187859,0
0.95985057,0.134710236,0.291916758,0.687104938,0
0.966042633,0.441873299,0.415971256,0.318013767,0
0.306539951,0.393737198,0.369337108,0.205196692,0
0.643929221,0.435096215,0.485652293,0.844593313,0
0.784606268,0.093434118,0.633207507,0.788466656,0
0.030052581,0.159221775,0.325260678,0.292854817,0
0.666693161,0.485565428,0.316747824,0.726423799,0
0.306129606,0.494906607,0.540561296,0.840777543,0
0.705228594,0.334563821,0.667592301,0.093177872,0
0.829134434,0.465995136,0.573708118,0.847012783,0
0.409168236,0.394705019,0.261495623,0.358714623,0
0.846720639,0.334723063,0.430419183,0.289525286,0
0.649969619,0.651914787,0.278085644,0.41779,0
0.522505237,0.617746562,0.698514858,0.761881266,0
0.43196094,0.488982115,0.827466623,0.998224556,0
0.04638384,0.193440247,0.427654136,0.225949179,0
0.343090945,0.090105024,0.357506173,0.865683856,0
0.34257269,0.086300345,0.437350667,0.865670089,0
0.300384779,0.093434118,0.673298666,0.897920387,0
0.002055892,0.018218749,0.485041414,0.331406958,0
0.497873389,0.157485871,0.445003058,0.363898932,0
0.034921532,0.626531371,0.215003466,0.330379065,0
0.312695122,0.089867232,0.530478141,0.897920387,0
0.512039148,0.334614397,0.469914772,0.321292687,0
0.605622786,0.457131047,0.689674047,0.887235607,0
0.047133817,0.15444993,0.311754016,0.215778039,0
0.03420011,0.295817972,0.517935906,0.074839438,0
0.654383439,0.395110381,0.326057724,0.255328477,0
0.498008868,0.457131047,0.388566485,0.230426405,0
0.735674976,0.481466667,0.109409812,0.319050767,0
0.464738079,0.494450777,0.765462303,0.885745648,0
0.583644607,0.102318859,0.488915112,0.771489228,0
0.783714181,0.33472999,0.118720024,0.044594493,0
0.498123185,0.47302411,0.632478881,0.285660202,0
0.21344829,0.605526138,0.325392585,0.694097183,0
0.128003859,0.018230468,0.669572195,0.163152598,0
0.319260639,0.435096215,0.370065922,0.897920387,0
0.268161486,0.511784279,0.635910715,0.237325374,0
0.300384779,0.086300345,0.631350216,0.897920387,0
0.034244722,0.157485871,0.489513323,0.159404247,0
0.029708962,0.159221775,0.738441893,0.401288997,0
0.96686871,0.089629439,0.140608531,0.288507629,0
0.133279721,0.018218749,0.475039864,0.286473438,0
0.046586883,0.578528574,0.718533817,0.083653991,0
0.523276842,0.089153854,0.51355499,0.164018164,0
0.373081692,0.084635798,0.782433859,0.831998696,0
0.47968294,0.017839353,0.390799551,0.165580487,0
0.664173061,0.494450777,0.751933601,0.805106134,0
0.497987058,0.488298701,0.157716952,0.338429832,0
0.92096816,0.084635798,0.252477131,0.799143187,0
0.649015584,0.085349175,0.645058985,0.897920387,0
0.392906273,0.592945476,0.527301032,0.769422604,0
0.030144236,0.157919773,0.242667107,0.423485157,0
0.966897321,0.439733167,0.28589986,0.288100669,0
0.062099981,0.155750751,0.623354836,0.187223846,0
0.04595888,0.089153854,0.509597412,0.163931531,0
0.096953658,0.488754306,0.156022144,0.920867725,0
0.967016448,0.105102425,0.255816141,0.314945532,0
0.045981121,0.442586677,0.545341455,0.163844914,0
0.498159193,0.086775929,0.413176693,0.285050448,0
0.628470089,0.651397828,0.408244284,0.141454026,0
0.029167547,0.19935249,0.473255666,0.348984964,0
0.96678569,0.122939837,0.359716479,0.22389586,0
0.045648957,0.661678335,0.504851008,0.27224636,0
0.131872825,0.334787544,0.316631982,0.378761013,0
0.600383957,0.074410722,0.831136233,0.842917136,0
0.267914412,0.273177053,0.73963118,0.105372468,0
0.966911802,0.160524214,0.563101901,0.350739408,0
0.682946003,0.017453617,0.626043019,0.289436769,0
0.67011903,0.488982115,0.816607066,0.840416885,0
0.034450906,0.089629439,0.443220141,0.223788123,0
0.497976286,0.161392749,0.705261916,0.360426316,0
0.029001017,0.124873951,0.396165181,0.224877853,0
0.029007613,0.448293696,0.500363581,0.290136052,0
0.535900882,0.546719183,0.784817416,0.70633249,0
0.756320104,0.396497838,0.303865072,0.173722335,0
0.321848976,0.154016422,0.174013928,0.93142051,0
0.141017651,0.327470717,0.836269669,0.897920387,0
0.755532615,0.337686916,0.38377471,0.723409373,0
0.487186387,0.15444993,0.558617948,0.821675847,0
0.732344513,0.088678269,0.446079126,0.289728861,0
0.575331699,0.651529697,0.483523914,0.344118984,0
0.536566298,0.017856117,0.504299094,0.23613465,0
0.034155675,0.491716145,0.583082915,0.281301547,0
0.033678545,0.274847195,0.720488515,0.096404902,0
0.657153714,0.454405031,0.67922757,0.821282575,0
0.650581099,0.435096215,0.677013558,0.844840061,0
0.625051355,0.088678269,0.618833556,0.843879876,0
0.4979656,0.089629439,0.153642544,0.288507629,0
0.263727494,0.436879658,0.223106627,0.342383833,0
0.128355583,0.490349055,0.195038436,0.834800009,0
0.375810217,0.207281852,0.84892055,0.832156906,0
0.497934073,0.157919773,0.296033903,0.353064032,0
0.501958794,0.283752097,0.597830884,0.225480316,0
0.130465928,0.441873299,0.193056377,0.897920387,0
0.700624973,0.159221775,0.607292981,0.760968744,0
0.563501298,0.45213386,0.66125285,0.706328576,0
0.374391272,0.435096215,0.775751744,0.832074731,0
0.034938434,0.377669339,0.61127522,0.220253308,0
0.0288814,0.091531779,0.760949405,0.294414711,0
0.046293958,0.089629439,0.448805825,0.16263408,0
0.246142512,0.651477067,0.220840411,0.364435264,0
0.208124663,0.154016422,0.260271032,0.91042463,0
0.028962671,0.090580609,0.607060603,0.29156165,0
0.385640235,0.091531779,0.419895797,0.832720292,0
0.497867345,0.160090019,0.29036439,0.270932634,0
0.502569779,0.05277161,0.717823156,0.243371365,0
0.173746134,0.669139427,0.29571709,0.303305273,0
0.497893266,0.088202685,0.341720239,0.289932449,0
0.651749956,0.017453617,0.298814712,0.284104039,0
0.034733768,0.583220896,0.354048974,0.316029279,0
0.497893266,0.620808517,0.520520076,0.396639272,0
0.310233054,0.651376975,0.373359244,0.29461859,0
0.31495326,0.044417136,0.316611087,0.15405207,0
0.737429303,0.393232838,0.604184006,0.729730722,0
0.814472049,0.017814875,0.607103719,0.121491015,0
0.96608061,0.086300345,0.303689744,0.320287055,0
0.663208758,0.017453617,0.422476875,0.414049548,0
0.199618163,0.154016422,0.57342082,0.754252801,0
0.392906273,0.091531779,0.718322292,0.897920387,0
0.029144069,0.441159922,0.511034299,0.286270105,0
0.217828802,0.102550802,0.168373011,0.936534182,0
0.312695122,0.162695914,0.323989086,0.963413498,0
0.497873389,0.493083386,0.443043219,0.3459249,0
0.430450591,0.310287484,0.622308433,0.832096403,0
0.12976248,0.652102127,0.124616471,0.292580325,0
0.508458934,0.453287337,0.791660383,0.41373121,0
0.665702962,0.101955141,0.406854731,0.891624377,0
0.813614673,0.334620314,0.469002217,0.399752996,0
0.431219409,0.417218474,0.823361129,0.893009954,0
0.497883284,0.157052017,0.325236651,0.199037116,0
0.387190756,0.157485871,0.358064316,0.847654278,0
0.389028755,0.3323666,0.330964682,0.712947426,0
0.37111771,0.086775929,0.17933686,0.963956456,0
0.393840543,0.38188522,0.222012293,0.321261464,0
0.128355583,0.093434118,0.855197113,0.897920387,0
0.967008783,0.542170915,0.55096388,0.342128694,0
0.306129606,0.334553235,0.492810881,0.208206492,0
0.551991748,0.155317095,0.345348661,0.777689386,0
0.7318558,0.156184457,0.3034485,0.400099823,0
0.312695122,0.131544488,0.600105647,0.832308082,0
0.502474252,0.351449223,0.302963605,0.366920822,0
0.548660909,0.651402133,0.315418856,0.236252645,0
0.37242698,0.155317095,0.785246532,0.753453286,0
