Speed_S,Speed_F,Distance,Relative_Direction,Collision
0.387121352,0.961119493,0.14503441,0.198931999,0
0.718604225,0.266025819,0.145061199,0.833338318,1
0.290635941,0.818004057,0.145928902,0.166640981,0
0.495557264,0.817561303,0.14660986,0.280247335,1
0.713650945,0.90574345,0.146668819,0.889386359,1
0.896609229,0.972878245,0.147722398,0.126637658,0
0.710348223,0.741671339,0.147856702,0.221497921,0
0.558023129,0.997447794,0.148012182,0.217266274,0
0.620135862,0.67505251,0.148286327,0.257697394,0
0.981536384,0.551318497,0.148487294,0.194193232,0
0.580735624,0.715934043,0.148635398,0.159360213,0
0.974796818,0.89833287,0.14874722,0.284693008,0
0.590509268,0.829112172,0.149379679,0.223013715,0
0.525464147,0.674291625,0.150165984,0.234097442,1
0.627895989,0.998155949,0.150180761,0.240704739,1
0.499297963,0.860310411,0.150380321,0.213999146,1
0.974965342,0.553897935,0.150469491,0.246025178,1
0.807780585,0.546159621,0.150519475,0.802851715,1
0.709915241,0.673682464,0.151009126,0.264991759,1
0.709936605,0.678412101,0.151360172,0.267713788,1
0.420246546,0.830920046,0.151440918,0.242803172,0
0.981234608,0.564215688,0.152142783,0.195842009,1
0.626436651,0.977773044,0.15221054,0.394958815,1
0.319513114,0.858888678,0.152297336,0.13993428,0
0.917624969,0.971984434,0.153280838,0.261047008,0
0.445433877,0.266644976,0.15365937,0.188718574,0
0.495692062,0.674404816,0.15409683,0.217535239,0
0.801927374,0.996528135,0.154894726,0.089471665,1
0.710297089,0.885224719,0.155124715,0.203093382,0
0.496163853,0.674475665,0.155345684,0.208405812,0
0.896609229,0.997624228,0.155819561,0.150206729,0
0.475580167,0.563925933,0.156318943,0.705404125,0
0.768463722,0.770512819,0.156485215,0.987796015,1
0.588873154,0.817474887,0.156560122,0.161664629,0
0.898677726,0.961631884,0.156778559,0.313778666,1
0.519916429,0.960929887,0.156897113,0.245876186,0
0.987105839,0.551318497,0.157064303,0.168468205,0
0.974534707,0.554757748,0.157208081,0.252729749,0
0.802720612,0.262311544,0.157491496,0.875243917,1
0.611847609,0.908919722,0.15759442,0.920574522,0
0.499399066,0.83707943,0.157682026,0.272114063,0
0.494916982,0.961063172,0.15792322,0.274213832,0
0.974796818,0.582273331,0.158006248,0.286045841,0
0.628161332,0.283167343,0.158035518,0.830632529,0
0.627564314,0.674725444,0.15827122,0.230516736,1
0.480806351,0.702894836,0.158275527,0.845185811,1
0.974104852,0.389855556,0.158291268,0.300383236,1
0.392959743,0.817534686,0.158615621,0.169693404,0
0.568304165,0.586263429,0.158640208,0.370663104,0
0.688945344,0.674273506,0.159932699,0.846792604,1
0.591323738,0.674111226,0.160451012,0.19548113,0
0.420443566,0.689022923,0.160467742,0.268218945,0
0.981221621,0.564215688,0.160711642,0.195913759,0
0.979561294,0.582273331,0.161110438,0.393857995,1
0.492726579,0.355221489,0.161168067,0.793844029,1
0.992781588,0.593194934,0.161511639,0.186694369,1
0.489018927,0.829601573,0.161819569,0.191909534,0
0.728918517,0.961394191,0.162889962,0.338270895,1
0.801758431,0.996354224,0.162928387,0.13560406,1
0.848107393,0.708631557,0.163320045,0.95067186,1
0.611847609,0.688821043,0.163700468,0.118729914,0
0.981208645,0.583953303,0.163820171,0.233487661,0
0.917959238,0.960917149,0.163899035,0.261187324,0
0.933371498,0.220009441,0.16426029,0.789982084,1
0.7030702,0.554757748,0.164573373,0.252729749,0
0.447826544,0.856775118,0.164832423,0.215199145,0
0.896609229,0.997447794,0.165009392,0.199724001,0
0.706019087,0.997183899,0.165394968,0.231946325,0
0.503204287,0.588573743,0.165775105,0.889378252,1
0.418867475,0.961119493,0.165834691,0.150249518,0
0.525926523,0.715450306,0.165856324,0.23422919,1
0.519057985,0.961063172,0.165860612,0.269757845,0
0.632539855,0.581433382,0.165906702,0.835395664,1
0.629222728,0.960968745,0.165986284,0.241021911,0
0.620997989,0.551631909,0.166258909,0.839011525,1
0.799616789,0.267264165,0.166522347,0.037726195,0
0.521765505,0.674365926,0.166533185,0.295448181,0
0.898645405,0.360571739,0.166665225,0.816026814,1
0.981150393,0.956221931,0.167264712,0.261842144,1
0.898846759,0.976366834,0.167511353,0.36649249,1
0.698651116,0.818035711,0.167729383,0.193860212,0
0.844381046,0.551318497,0.168449444,0.362715027,0
0.981769951,0.389855556,0.168530538,0.192940637,1
0.979278237,0.742620843,0.168799688,0.392062559,0
0.622059105,0.713219983,0.168827952,0.235997446,0
0.803616816,0.392864901,0.169170297,0.906771692,1
