Speed_s,Speed_f,Relative_direction,distance,Collision
2.297747399,2.581658914,165.6838093,8.679620388,0
2.324318332,2.664631666,159.6457068,8.496257108,0
2.547745316,2.536890751,153.7551454,8.378638011,0
2.446468083,1.659604312,174.8218852,8.267928867,0
2.676867052,3.320780206,180.0090396,8.121204756,0
2.675138257,1.779525068,174.6321049,7.985391397,0
2.524752371,2.52490356,175.2183695,7.827772143,0
2.541822187,2.527179865,169.6290807,7.703003346,0
2.248900463,2.487555253,180.8437868,7.55642095,0
2.535995066,2.54728043,180.1795242,7.425180125,0
2.662879305,2.632787,170.3287506,7.305313586,0
2.590044686,1.886314633,164.2456243,7.133521896,0
2.299615406,2.687099336,163.6263764,6.988175971,0
2.073348993,2.560200302,161.3104358,6.900956397,0
2.077593228,2.528731463,161.8999265,6.754064225,0
2.033331131,2.568271809,150.8558475,6.641598732,0
2.083017284,2.547357093,166.7534941,6.529817123,0
2.309620541,1.732178163,180.1272658,6.416994301,0
2.372055441,2.692394251,169.3280357,6.269093825,0
2.074430515,2.55254475,174.5940305,6.145658719,0
1.777125801,2.553373761,175.1878242,6.023366921,0
1.776360413,2.564483706,175.1895858,5.901437414,0
2.475341705,1.731773954,163.6839363,5.779485274,0
2.516184706,2.554466718,169.5138593,5.65762672,0
2.804239628,2.56904461,179.1719656,5.517051098,0
2.305089542,2.708619978,164.9807791,5.378730049,0
1.768988628,3.512284169,171.4451695,5.231431813,0
2.062269734,2.726985721,171.4383598,5.109078425,0
1.767090627,2.58936863,175.6917414,4.988130585,0
2.020911381,2.59008692,168.8843259,4.815225744,0
2.099642035,1.694425105,166.8916461,4.718057413,0
2.637964577,2.542644227,169.9542143,4.60369725,0
2.600206597,2.550044051,179.4624154,4.463074739,0
2.06255717,2.577402848,175.1693215,4.315531719,0
2.061227365,2.579005481,175.1684255,4.194371226,0
2.060341543,2.545283757,180.0182427,4.072016805,0
2.059456292,2.642277228,175.2547619,3.924572776,0
2.058129485,2.602448332,175.2586083,3.802184069,0
2.350885577,2.604067304,175.2624509,3.678008677,0
2.643327226,2.555582237,180.0137026,3.530423846,0
2.457641745,3.409819785,174.8282744,3.382843112,0
2.382617999,1.706334954,168.6839459,3.235266592,0
2.118221338,2.560433028,166.9966693,3.083052993,0
2.200817041,1.693309775,182.7496673,2.979227286,0
2.030471984,2.595340436,177.6654768,2.856484799,0
2.321874187,1.864169387,170.2643608,2.739422325,0
2.349499991,2.634530434,169.0911588,2.616790268,0
2.641767023,2.121990537,161.4224743,2.496670679,1 
2.346975504,2.116537932,161.4257198,2.352833083,1 
2.345462765,2.113982798,158.4422841,2.233622308,1 
2.197572487,2.108537465,158.4422841,2.139780451,1 
2.342944781,2.697576006,167.5507052,2.021577325,1 
2.250057,2.142954054,168.3545453,14.37210315,0
1.775288555,1.835097999,179.9725532,14.27445991,0
1.644293643,0.917558995,179.9632933,14.1370374,0
1.645026056,2.750220499,172.2610439,14.03836695,0
2.022206391,1.216434355,139.1391397,13.97801317,0
1.693274065,2.912335127,188.4228071,13.84708473,0
2.028776677,2.065669468,152.4963663,13.79084323,0
1.924565833,1.835875586,173.3757334,13.65682091,0
1.964853107,1.834983737,169.9910877,13.5432736,0
1.789610555,2.750825589,179.9677363,13.45007211,0
2.042800673,2.749090174,173.8825708,13.34523289,0
1.928982955,1.831968046,179.9677363,13.20844732,0
1.792039919,2.746087925,179.9677363,13.07168249,0
2.039682887,1.829865698,173.8825708,12.97268655,0
1.772540599,1.82906661,172.902783,12.8477043,0
2.243147328,1.828179554,168.2201269,12.7199053,0
1.769513848,2.740628212,172.9037668,12.64447925,0
2.36363,1.408283169,175.3986677,12.51694645,0
2.033446345,1.6382033,187.7825401,12.39216443,0
2.033461281,2.063411585,190.4532182,12.29071877,0
2.066578993,2.781652707,173.5266499,12.19418721,0
1.929711068,1.82862437,179.9907959,12.09525325,0
2.068516915,1.827824895,179.9907959,11.94685827,0
1.931722335,2.739949834,179.9907959,11.84793223,0
2.216117219,3.251600095,179.2421204,11.737252,0
2.083165984,1.897394966,178.8655399,11.60063072,0
2.220419944,2.781784727,179.2574605,11.44315144,0
2.215796167,2.729023476,179.9815917,11.3442566,0
2.216722389,1.818603848,179.9815917,11.19591973,0
2.304094133,2.726051801,174.6110857,11.04758927,0
2.033653542,1.816520423,173.8604975,10.94870581,0
2.304402346,3.630271734,174.6089128,10.79652601,0
2.030536064,1.446561299,179.4453272,10.69771834,0
2.219461663,2.759704982,175.0568673,10.52374493,0
2.249241945,1.870858471,183.7112828,10.43394244,0
2.351487121,2.720957025,168.693815,10.28918042,0
1.971468144,1.813128693,173.5767435,10.16497263,0
2.211180613,2.717996289,163.8563283,10.04532658,0
2.114501882,2.716222166,174.0048055,9.946396964,0
2.252561058,1.810079932,174.3859133,9.801185083,0
1.954967949,2.713269153,179.981536,9.664591632,0
2.095818521,3.15986028,184.9509437,9.553707912,0
1.957021947,2.305783153,179.981536,9.429042003,0
2.237771703,1.80575601,179.981536,9.269130494,0
2.03700878,2.743366949,179.4002112,9.155968108,0
2.469978381,2.358477798,174.9642086,9.033164049,0
2.701373057,1.860084772,170.0488793,8.905995369,0
2.57172336,1.86051771,173.3085867,8.766384896,0
2.030745325,2.705180079,173.8263444,8.641431362,0
2.027617713,2.703488647,173.8289925,8.541533997,0
2.026059405,2.236772531,168.8209728,8.418175734,0
2.163788252,1.872312075,168.5461875,8.26800815,0
2.024515198,3.2212221,163.1528973,8.157592742,0
2.094700048,2.739827715,185.015899,8.047981197,0
2.097362296,1.867291107,185.0164748,7.899712978,0
2.27329078,2.686114289,174.4987871,7.764690566,0
2.106180416,1.789914995,177.0689825,7.655044102,0
2.240822764,3.577118607,179.9954187,7.50720381,0
1.961747858,1.78769757,179.9954187,7.408646103,0
2.298054831,2.679813394,174.5887328,7.2354231,0
2.161186581,1.519915306,180.6101234,7.136881216,0
2.44147723,2.717655,174.8734597,6.987968326,0
2.295015391,2.715915251,180.1326761,6.887210879,0
2.158101259,1.785523904,174.2265468,6.750514204,0
2.289893219,2.676470126,174.5529705,6.602811628,0
2.018162616,2.6747365,173.7810311,6.504345705,0
2.435223152,2.157967676,174.2320922,6.357182769,0
2.300640226,2.718343007,179.6199691,6.233333377,0
2.302415548,2.71661224,179.6275096,6.102300314,0
2.308786627,1.776549656,174.5436141,5.954518248,0
2.311463068,2.663030258,174.5483893,5.830767128,0
2.257830603,2.661310964,179.9954187,5.708456457,0
2.30358374,1.773492718,174.5700032,5.560577212,0
2.303759404,2.41474504,180.0983738,5.436748139,0
2.300346801,2.697462685,180.0996084,5.314169036,0
2.430132906,1.827584455,174.7507901,5.174598534,0
2.171591229,2.658064595,167.7084494,5.051186429,0
2.297291856,2.656348817,174.5667696,4.9291386,0
2.26004074,2.102183522,185.1184891,4.805545546,0
2.260991259,2.699967525,185.1228944,4.657910536,0
2.262418162,1.83920192,185.8229102,4.527578054,0
2.018451773,2.94704757,168.6833714,4.404149673,0
2.294530045,2.690966983,169.450777,4.281696388,0
2.157873345,2.690206991,163.0969987,4.15189918,0
2.291314302,2.637316459,174.5750201,4.004618777,0
1.981828038,2.635623298,180.0045538,3.882738423,0
2.333122077,1.756325364,174.6583972,3.735592788,0
2.123485481,2.441388553,182.6080167,3.611080808,0
2.538821563,3.539793606,174.6729389,3.488769459,0
2.601542979,1.78513502,173.8425729,3.363172157,0
2.82796209,2.671603041,167.2184193,3.192086379,0
2.52811391,3.53857471,174.6729389,3.091279657,0
2.392587091,1.755171156,169.1612295,2.949456321,0
2.25806506,2.6308875,180.0362681,2.77501694,0
2.278922688,2.464942657,180.0777904,2.680044363,0
2.543248596,1.807262909,168.7683895,2.533378999,0
2.544846337,2.791821739,168.7780759,2.393874612,0
2.263270062,2.626341487,171.6743175,2.27936274,1 
2.548046339,1.767001048,177.3195249,2.132734912,1 
2.266116743,1.766825028,176.9241855,2.013897175,1 
2.415166244,2.6308546,174.8728004,1.868228918,1 
2.118856976,2.629233631,167.5426702,1.770645371,1 
2.148114179,1.890883055,180,14.79153908,0
2.713589437,2.433508659,189.9467004,14.67701762,0
2.384307313,2.43506631,185.4109015,14.59490718,0
3.082865112,1.62441688,193.7741407,14.4155373,0
2.41122694,1.624998036,191.2914796,14.29434644,0
2.408599437,2.682548921,162.6443831,14.18053467,0
2.367016127,2.472504252,169.2717833,14.06696954,0
1.519429798,1.421107973,179.9819746,13.9399908,0
2.000026638,2.491170732,167.9014807,13.7931376,0
2.004337535,1.70020118,159.5700925,13.75274198,0
3.126198575,2.445101702,171.6268664,13.59504546,0
2.377724565,2.307699948,155.1684986,13.48619261,0
2.285664127,2.501427757,163.0188807,13.31311175,0
2.015428235,1.734088852,154.5438815,13.25302397,0
2.437093822,2.506962971,174.3394687,13.10548957,0
2.435500934,2.508493869,174.3444588,12.98639743,0
2.737850241,2.460915762,179.9909061,12.86472093,0
2.950775442,1.863733345,170.3144483,12.71710599,0
2.947533138,2.773605335,165.3099174,12.54360337,0
2.644952897,2.611800276,164.7916565,12.4261048,0
2.424162734,2.763901219,170.7362807,12.27403342,0
2.305142607,2.492428324,180.8063839,12.12679102,0
2.299660059,2.304262493,168.1245586,12.00086973,0
2.408055328,2.513351549,156.1622214,11.86759651,0
2.414389387,1.715739489,155.5385274,11.73837142,0
2.186020191,2.466378986,157.9461366,11.63050085,0
2.314478566,2.378113408,162.5258894,11.51995811,0
2.126340773,2.522897336,175.0556188,11.41184526,0
2.640613674,2.524441599,179.9773234,11.26778364,0
2.6365643,2.640563715,164.8761864,11.13225201,0
2.911181814,1.703042584,165.4228593,10.98441835,0
3.615394414,2.51115921,158.3786131,10.84568024,0
3.23065892,2.47660877,192.9810307,10.70846366,0
2.888110003,3.304500213,189.22041,10.53539956,0
2.104423267,2.480345226,179.9954734,10.41380887,0
2.403754812,1.623356179,175.0682982,10.2431191,0
2.102148392,1.729047802,173.6501386,10.12148173,0
2.303184267,2.567655797,161.6880705,10.0007919,0
2.010448311,2.542015834,168.058405,9.902576686,0
2.315264677,2.58528417,158.3731189,9.770256968,0
2.306335292,3.371621382,170.0135497,9.648294215,0
2.600516309,2.553022851,170.6653427,9.51537373,0
2.590514097,1.668945018,184.9344794,9.343929083,0
2.587539565,2.504225584,184.938694,9.196147045,0
2.29133219,2.619822069,169.0022892,9.086050232,0
2.578048951,1.723113707,169.6696391,8.93840097,0
2.282641343,2.727755918,163.8196701,8.814043993,0
2.573123822,2.538743116,169.6634854,8.678986116,0
2.301766365,1.723271182,180.1534994,8.554974985,0
2.594182766,2.505140615,175.1035181,8.407658776,0
2.301519208,2.506708437,174.4622149,8.294982359,0
2.385856269,2.504668049,175.1206657,8.147568405,0
2.304756172,2.56387147,169.5903924,8.025559892,0
2.450628545,2.565455081,169.9360277,7.879633553,0
2.381745117,2.516818762,179.9909061,7.742622949,0
2.26471174,2.518398724,185.6575791,7.607681948,0
2.699612259,1.679985582,184.7130576,7.46242369,0
2.080662896,2.520964641,179.9909061,7.340228672,0
3.069970058,2.522548532,188.5100385,7.191239206,0
2.784771675,2.524204664,189.4768981,7.094336896,0
3.349710032,2.525791587,192.1991639,6.902043469,0
2.238297431,2.527380007,185.6488636,6.754779746,0
1.948594158,2.528969926,186.5350465,6.623280105,0
1.769093611,2.530561345,179.9773668,6.501252884,0
1.768336808,2.575567841,175.1452509,6.379202475,0
2.061956811,2.588153003,175.1491739,6.25712885,0
2.355262753,2.589760526,175.1530931,6.135408588,0
2.354255946,2.572209152,175.2028928,5.988109939,0
2.352746945,2.57403481,175.2019986,5.840815302,0
2.351239394,2.57563652,175.2011034,5.718494965,0
2.350235165,1.734522264,174.6030326,5.571292137,0
3.017358018,2.575156915,160.9419753,5.424093034,0
3.173095478,2.576758092,159.0295132,5.326216536,0
2.72208294,2.646064828,160.8399282,5.15461919,0
2.333766146,2.851278817,165.7651622,5.003971093,0
2.292446267,2.17088812,166.7053375,4.894944102,0
2.835359281,2.570848038,162.8955369,4.741071405,0
2.573388834,3.38224226,187.3510311,4.618640143,0
2.098988925,1.807520891,178.1574477,4.485618987,0
2.388841887,2.767348306,156.344273,4.31537843,0
2.014614435,3.535410464,161.0650088,4.224294614,0
2.018193118,1.774697053,165.6749109,4.087673787,0
2.41004922,2.552247298,190.8866658,3.934438262,0
2.402867423,2.553789763,190.8787431,3.843738677,0
2.697757332,1.703637595,195.5420919,3.68324192,0
2.166320606,2.556478132,185.701709,3.554819356,0
2.443284504,1.70534059,185.0061266,3.457252472,0
2.649841087,2.682945576,184.3270632,3.310912169,1 
2.913758099,1.781663038,187.8288069,3.182689098,1 
2.637014684,2.710456679,181.7609166,3.054064167,1 
2.708038501,3.144123119,169.2083683,2.926806832,1 
2.29488707,4.032974943,163.794147,2.780497773,1 
1.600766609,2.132289942,180.0310332,14.21672792,0
1.601414569,0.913366457,180.0310332,14.09341245,0
1.864222425,2.238648232,166.0276772,13.99605864,0
2.209234674,1.883126546,161.0312485,13.92463259,0
2.211502733,2.77526191,163.0850681,13.79966769,0
2.218601559,1.825362745,168.6456281,13.68454937,0
2.008256512,2.412905951,179.4889872,13.56105185,0
2.141202111,2.20249916,174.4522308,13.44569228,0
2.152257467,2.403709735,185.4516749,13.32123762,0
2.018666097,3.182206696,180.017812,13.20163027,0
2.154450418,1.457366339,185.4599142,13.06591139,0
1.886104558,1.81688036,180.017812,12.92964629,0
2.156646722,2.723576234,180.017812,12.82206615,0
2.292955928,2.721893165,180.017812,12.7245345,0
2.428949962,1.813824021,180.017812,12.57824384,0
2.430436781,1.387259523,173.614353,12.42046038,0
2.296935154,2.412270875,166.2054487,12.31143168,0
2.432309973,2.042245433,161.302177,12.20534592,0
2.434956586,2.417901369,163.2430201,12.07334482,0
2.521607282,2.762324147,164.5239466,11.95657025,0
2.476627704,1.870434994,167.0476145,11.82418539,0
2.463602195,3.245453617,167.9799751,11.68120242,0
2.185622952,2.766645263,179.3512967,11.56198697,0
2.208536713,3.127157158,164.5228789,11.42993056,0
2.534048534,2.88453829,166.1527391,11.27940776,0
2.396589503,2.379518595,162.6757785,11.12766249,0
2.393257166,2.714265898,172.4787424,10.98461042,0
2.425019458,2.472196471,169.6364562,10.86528584,0
2.393729291,1.810816849,177.6658276,10.71566983,0
2.317749199,1.51547363,170.1202109,10.58752353,0
2.182418234,1.644969582,163.7864818,10.46672458,0
2.568091104,2.859154191,156.5866386,10.3588766,0
2.571853408,2.738434131,164.6840421,10.27418354,0
2.987907637,2.307687029,161.8872837,10.10961029,0
2.487279591,2.738596912,170.2494989,9.962793437,0
2.489996782,2.736842486,170.2544161,9.831063354,0
2.361173987,2.699842243,174.8536851,9.684033779,0
2.201521057,2.698092454,180.0134988,9.537010532,0
1.927325965,1.797932626,180.0134988,9.403933053,0
2.137250631,2.695108822,174.2936327,9.266450036,0
2.205163446,2.328302192,174.4733569,9.168455878,0
2.482091602,2.202455933,180.0134988,9.021469658,0
2.483632051,2.332426907,174.4758491,8.886335822,0
2.485173934,3.590188558,180.0180254,8.752989918,0
2.516648417,1.677570479,164.9240616,8.617651973,0
2.383287708,1.850265139,169.3518894,8.445070959,0
2.635881879,2.72970787,163.9647086,8.336286997,0
2.832000735,2.69090931,165.5712022,8.226273531,0
2.958462145,1.793202973,166.336585,8.068313539,0
2.656577221,3.106474671,175.3228662,7.92314199,0
2.510890764,1.861151987,185.6492595,7.800958227,0
2.233067169,2.730778809,184.9862326,7.642510849,0
2.284658067,2.679102377,174.6120886,7.520373284,0
2.284832655,1.785332811,174.6107713,7.396643677,0
2.559198545,3.122032656,175.2035405,7.248434476,0
2.514480065,2.228721279,180.0045266,7.12637201,0
2.418766399,1.499881327,180.4526848,6.966294457,0
2.281997837,2.712496004,180.5222313,6.831546752,0
2.239061405,1.714614442,166.6646778,6.73129968,0
2.427208571,2.71356831,169.3996666,6.595787471,0
2.962432055,2.711834978,165.8858649,6.483688114,0
2.851072035,1.782930884,175.6917414,6.336041166,0
2.715414504,1.78206281,175.4686491,6.164227778,0
2.249464504,2.67138373,180.0090939,6.041769754,0
2.250878387,2.669723897,180.0090939,5.931270842,0
2.130555853,1.779093228,177.128316,5.795478532,0
2.253237822,3.555309805,180.0090939,5.647709112,0
1.972616484,1.776796579,180.0090939,5.548841594,0
2.261170414,1.776032018,177.2854747,5.376200471,0
2.257020643,2.256414063,166.7653403,5.277704793,0
2.257967836,2.410834321,167.7184527,5.155172034,0
2.259389745,2.408687513,168.5449746,5.025365185,0
2.329542552,2.66609358,174.6613474,4.914084164,0
2.33133165,2.664407988,174.6644478,4.778740728,0
2.403419466,1.775535124,172.0474769,4.629218943,0
2.292476463,2.218102109,177.3226897,4.505281894,0
2.342303557,2.548828097,180.4529228,4.381569631,0
2.62071127,1.843800131,172.7741061,4.246029454,0
2.373506986,2.70349477,170.6908822,4.12556155,0
2.519058572,0.884444719,169.494466,3.999034964,0
1.99887869,2.650962844,179.9954187,3.875050726,0
1.999725167,2.649255199,179.9954187,3.776958967,0
2.154908503,2.951769423,162.9632487,3.65298814,0
2.500787526,1.836245163,161.2452483,3.529045298,0
2.60496536,2.690966983,158.5459141,3.377724324,0
2.157361815,3.518098661,174.1910154,3.255963357,0
1.993336836,2.636834856,176.8982154,3.133611145,0
2.139667005,1.757188497,180.0045538,2.972963253,0
2.457341977,2.633857635,177.4869601,2.837318647,0
2.37219506,0.877954239,174.7061288,2.726629053,0
2.683774239,2.421017339,183.0165567,2.565205843,0
2.673397244,2.994285164,182.7885021,2.490086766,1 
2.561881282,2.363343584,185.6009116,2.35142545,1 
2.108837132,2.66485351,179.0814402,2.198133476,1 
1.726271907,2.627854108,182.5916186,2.096799704,1 
2.056053076,2.612170743,166.4399774,1.973621967,1 
0,2.419565049,#DIV/0!,35.40567174,0
0,1.614984628,#DIV/0!,35.34363252,0
0,1.615570684,#DIV/0!,35.28158017,0
0,2.424394472,#DIV/0!,35.2402047,0
0,3.103664076,#DIV/0!,35.19882351,0
0,2.451818963,#DIV/0!,35.13674105,0
0,1.873553506,#DIV/0!,35.05059974,0
0,2.484443686,#DIV/0!,34.98492783,0
0,2.438908102,#DIV/0!,34.94337012,0
0,2.626040183,#DIV/0!,34.88102321,0
0,1.976060881,#DIV/0!,34.81866402,0
0,2.585588575,#DIV/0!,34.76014038,0
0,2.472632986,#DIV/0!,34.72254167,0
0,1.625893933,#DIV/0!,34.66036598,0
0,2.439829543,#DIV/0!,34.59817879,0
0,1.627483983,#DIV/0!,34.55671435,0
0,2.442325038,#DIV/0!,34.49450835,0
0,2.443824173,#DIV/0!,34.45303151,0
0,2.44537957,#DIV/0!,34.39080714,0
0,2.446881502,#DIV/0!,34.32857197,0
0,1.588593744,#DIV/0!,34.26632615,0
0,2.499735587,#DIV/0!,34.20406986,0
0,2.50125101,#DIV/0!,34.15767111,0
0,1.637288561,#DIV/0!,34.09528923,0
0,2.456927682,#DIV/0!,34.03289724,0
0,2.458441404,#DIV/0!,33.99129704,0
0,2.460013024,#DIV/0!,33.92888856,0
0,2.461529581,#DIV/0!,33.86647042,0
0,2.463047541,#DIV/0!,33.80404279,0
0,2.426618487,#DIV/0!,33.74160587,0
0,2.565509292,#DIV/0!,33.67915982,0
0,2.773878112,#DIV/0!,33.61086343,0
0,3.441263546,#DIV/0!,33.54232963,0
0,2.531361143,#DIV/0!,33.47355721,0
0,2.483699427,#DIV/0!,33.38980653,0
0,1.656761683,#DIV/0!,33.32698367,0
0,2.486140695,#DIV/0!,33.26415257,0
0,2.581418554,#DIV/0!,33.2222607,0
460.1593036,2.520472377,139.9735872,33.15941633,0
460.491696,1.711042183,139.4516022,33.10330981,0
460.9077563,2.571974614,139.5353869,8.248507072,0
2.111064053,2.521529298,174.6053647,8.15003911,0
2.411330748,2.522373484,175.1914916,8.014407918,0
2.259514704,1.659403656,180.0567143,7.879657432,0
2.408705983,2.502777157,174.6526529,7.732076109,0
2.256810125,3.36373258,175.2572861,7.633693522,0
2.406085501,2.649262899,171.4351258,7.486484804,0
2.404515264,1.740504921,175.2521399,7.327991349,0
2.253129881,2.551511397,174.6588811,7.193235063,0
2.401901616,2.505287333,180.0477819,7.069120426,0
2.100521748,1.671252737,180.0477819,6.946901474,0
2.399292227,2.507891671,180.0477819,6.799112176,0
2.397728635,2.509456224,180.0477819,6.700590543,0
2.396687089,1.674034486,180.0477819,6.552815002,0
2.395126041,2.559225842,174.6713101,6.405047841,0
2.393566519,1.74837522,173.9136749,6.306541111,0
2.691301725,2.699411372,169.4024157,6.158149011,0
2.540268642,1.942502759,167.9206428,6.03411123,0
2.389415231,2.705373777,169.4073681,5.885480138,0
2.387861282,2.722518455,169.4024157,5.773311121,0
2.535590606,2.585437129,175.2508523,5.637959094,0
2.385274733,1.764077964,174.6619918,5.488897533,0
2.085985064,2.538280527,180.0297565,5.340723143,0
1.935832621,1.720720435,173.7913482,5.241943706,0
2.083727344,2.573170291,174.5606311,5.119139544,0
2.231477796,0.953463052,172.7615516,5.009083426,0
2.230270658,3.385869798,180.0342831,4.873710078,0
2.229064499,2.53587236,174.5606311,4.786379808,0
2.227859319,1.745155685,175.160788,4.62698215,0
2.374970452,2.576166393,174.5583943,4.493522258,0
