Speed_s,Speed_f,Relative_direction,distance,Collision
3.365173794,2.43960465,168.5071302,3.517851508,0
3.355276687,2.640038603,164.6070842,3.338898383,0
3.544800657,3.273242766,163.5155853,3.184876007,1
3.340729753,3.270980421,164.9446129,3.025265968,1
3.408492941,2.429338301,166.9263345,2.837847606,1
3.286672398,3.236791751,166.3696344,2.672807101,1
3.39251948,3.234224643,166.9172187,2.523271995,1
3.55327579,2.289531279,172.1745955,12.93053079,0
1.871786971,3.696584287,181.95921,12.85303806,0
2.253939824,1.589867334,175.5374423,12.61839082,0
1.066553682,2.345867865,186.7782645,12.54966552,0
2.470136618,3.087140887,177.7243816,12.45790509,0
2.426462509,1.544606583,175.3714883,12.32026913,0
2.810591884,3.090779024,179.9518457,12.14258578,0
2.189316746,3.300003916,178.4891047,12.05659943,0
2.81139307,3.114589806,176.6337186,11.86152241,0
2.404088129,2.619629688,182.4443962,11.73181678,0
2.807981974,3.114832936,176.3316065,11.54827531,0
2.805711357,3.356031095,172.7992884,11.41667625,0
2.970642775,3.115049632,172.8957981,11.24595705,0
3.024229896,3.347014775,175.1916365,11.05765325,0
2.80004685,3.115575706,176.634534,10.89822531,0
3.077875322,3.117986296,176.6342834,10.71567488,0
3.077685488,2.498295061,176.3306903,10.55096477,0
3.352603195,3.11820268,176.3322449,10.36777949,0
3.071050274,3.120614454,176.3318194,10.20752494,0
3.138627508,3.099699258,181.7266602,10.01931365,0
3.066100851,3.102116322,179.9760593,9.860047538,0
3.342479366,3.104536214,179.9760593,9.677012471,0
3.28821255,2.330041642,178.3107148,9.493985649,0
3.059314907,3.108756409,179.9760593,9.310966916,0
3.056852876,3.111184085,179.9760593,9.154786185,0
3.119691705,3.244297959,174.8762285,8.99070315,0
3.052551467,3.134749551,176.6331526,8.807705894,0
3.050097594,3.137179252,176.6329007,8.621536335,0
3.047646679,3.116617102,179.9800775,8.462288018,0
3.10587683,3.119052268,181.7381122,8.279412791,0
3.102617804,3.121490288,181.7392581,8.096544721,0
3.171186129,3.905255058,183.4391261,7.932929666,0
3.369551983,3.127008958,181.5937724,7.750127902,0
3.366088486,3.224071302,175.2753437,7.540983462,0
3.304862475,3.927893847,176.8938551,7.358249241,0
3.027335594,2.378301586,176.6355254,7.173329537,0
3.02491375,3.132421053,179.9801334,6.968510736,0
3.022494811,3.918917775,179.9801334,6.831549659,0
3.294960864,3.899412743,177.0429997,6.648940193,0
3.292327949,3.176352463,177.0453311,6.44406881,0
3.289698189,3.178497987,176.8220077,6.240703311,0
3.399100786,3.150352444,183.177941,6.057958814,0
3.394894479,3.152827263,183.1806681,5.875220184,0
3.463002054,3.98783093,172.1480947,5.685619683,0
3.049908139,3.176645032,175.1265616,5.503038118,0
3.377147128,3.179122491,173.6878947,5.293795977,0
3.23416297,3.193745451,178.3050699,5.134599956,0
3.504215898,3.964684671,178.4349854,4.925881771,0
2.941255652,3.182711074,180.5817646,4.749110539,0
2.959970486,3.95356362,178.1588887,4.54434768,0
3.213013327,3.180309522,180.268676,4.385142994,0
3.481616557,4.019079501,177.3406827,4.183225969,0
3.479134486,3.364592426,175.4173581,3.980553014,0
3.227545429,3.357812952,177.5869047,3.775974119,0
3.22799853,4.097922309,177.5816037,3.599819209,0
3.233119223,3.343901644,177.5842534,3.423949232,0
3.267552163,4.182787432,177.1965232,3.22027085,0
3.676748512,3.365089338,183.6963489,3.045071084,0
3.444669938,3.445581653,181.7696485,2.852697714,0
3.385953351,4.055640863,183.0027802,2.656565755,1
3.116065972,3.468298988,183.8541557,2.508907862,1
3.239611341,3.298122467,186.1612726,2.314516621,1
3.248090028,4.034204621,186.1514908,2.161837142,1
2.986984737,4.026374283,183.4184566,2.003905442,1
2.41455093,2.137347733,174.952649,12.26897663,0
2.38422413,3.375586891,171.5213464,12.15973018,0
2.386480199,2.54320159,172.0014265,12.03879597,0
2.415472749,2.568142499,168.0001005,11.86597593,0
2.394895849,2.13153383,171.5213464,11.73279226,0
2.641932701,2.542797708,170.0164472,11.60402103,0
2.643538174,3.346376644,176.4510852,11.46188333,0
2.405639379,2.090183081,176.0809295,11.30998554,0
2.419431829,2.924427486,174.0058918,11.15496627,0
2.655910272,2.505022484,176.4510852,11.03341763,0
2.658341157,3.337657272,176.4534546,10.87143382,0
2.670481144,2.501520669,178.2917385,10.71714304,0
2.668369429,2.178860745,172.3710398,10.55998097,0
2.913996867,2.533483524,172.2083378,10.40755666,0
2.924462874,2.29931301,168.9189878,10.2658271,0
2.945512314,3.360116946,176.0184007,10.11129081,0
2.928246716,2.531884711,172.6827539,9.967424028,0
2.931717532,3.332136752,176.772865,9.789098416,0
2.937707251,2.497378654,178.4525272,9.637568469,0
2.958155306,2.495873847,180.1026563,9.459141404,0
2.946094533,3.02541662,172.6862411,9.302897826,0
2.98212735,2.527110664,169.2957485,9.149534757,0
2.988960925,2.525605489,169.2984565,8.9838303,0
2.997929739,2.493027556,173.383614,8.83006417,0
2.979531379,3.036619462,170.9972368,8.676167902,0
3.011726186,2.524346259,169.2984565,8.523313731,0
2.73200008,3.345025001,172.7579594,8.354061796,0
2.735363391,3.319246404,176.4700264,8.20072963,0
2.742463817,2.487744574,176.4644963,8.042837558,0
2.99303951,2.486222822,176.7718314,7.863758551,0
3.043219091,3.312570264,173.4069554,7.709980258,0
3.004288012,3.30993013,176.7690733,7.554294267,0
2.758942071,2.480764562,176.4676575,7.376648193,0
2.766145529,3.305286695,176.4621233,7.197353102,0
3.01921688,3.302637689,176.7690733,7.062896107,0
3.272107802,2.245585426,173.3212501,6.884846354,0
3.06423822,3.562203143,176.6466155,6.684047901,0
2.815466106,2.471809922,176.352149,6.536491951,0
2.906648897,3.042492782,172.8617422,6.369383103,0
3.145789294,3.318729382,177.1475838,6.213558213,0
3.20229423,3.534228384,171.86365,6.042080408,0
3.060624694,2.503952556,173.1349809,5.862708652,0
3.057419583,3.050657858,176.6433489,5.675708407,0
3.034645666,2.693831188,178.2699256,5.520250847,0
3.059288168,3.278939276,176.6468512,5.349537267,0
3.030517441,3.306054336,181.9865709,5.186299392,0
3.174897577,3.273726718,176.9568721,5.007745941,0
3.304422453,3.271115562,177.0802585,4.828917757,0
3.29453058,3.268507529,178.5887266,4.639248147,0
3.167631063,3.265902614,180.0958349,4.449938578,0
3.043370036,3.263300811,180.0958349,4.271437738,0
3.045673246,4.075434926,180.0958349,4.093006908,0
3.047979071,3.257478788,180.0958349,3.91465431,0
3.304791129,3.907415941,177.2021234,3.713371481,0
3.307295143,3.683134025,177.0932752,3.535237866,0
3.565087951,3.580705885,184.3766556,3.319758558,0
3.323984604,4.08645022,179.7882839,3.130421457,0
3.325118053,3.940449174,185.484478,2.928274194,0
3.093698303,3.335112162,183.9217375,2.729712456,0
3.323155755,4.254754464,188.8650929,2.544826153,0
3.372627811,3.35019888,183.4974583,2.38023608,0
3.574513418,3.35711208,186.7223253,2.169254644,0
3.367519705,4.135263816,183.4949868,2.008632396,0
3.572646565,3.434555897,190.0234841,1.824397757,0
3.362420179,4.301073712,185.8487135,1.648425935,1
3.570781658,3.568584556,190.0122409,1.482525372,1
3.332569154,3.475572187,188.3029268,1.32087178,1
3.567565538,4.333071788,191.4070682,1.162345562,1
3.442343299,3.59747754,191.352584,1.053445137,1
2.756070624,2.022467099,180.0816427,12.68011298,0
2.497172967,1.766527631,164.2731831,12.58653389,0
2.319328045,2.307257173,174.9391218,12.38605562,0
1.303601812,1.887875605,169.0988888,12.32525328,0
2.215662396,1.883465914,163.7433791,12.21129911,0
2.213942599,2.402848227,163.7314835,12.11371239,0
2.495626278,2.305322345,170.2044093,11.97927918,0
2.205854654,2.491840157,170.1174086,11.86556706,0
2.486815761,2.304453945,170.7435406,11.72725603,0
2.484068227,2.305760729,170.7389355,11.59666645,0
2.590142744,2.275867946,180.0890495,11.45856062,0
2.588530666,2.277176388,180.0890495,11.32046514,0
2.586920094,3.038243302,180.0890495,11.18238,0
2.298292426,3.040588009,180.0890495,11.04430519,0
2.296863254,2.158669305,176.2931154,10.88467373,0
2.464414271,3.077492009,181.0534406,10.74946606,0
2.744533983,2.325940715,180.1714758,10.61547176,0
2.74163523,3.052906532,184.345953,10.44447839,0
2.73421636,2.291250971,184.3394411,10.30641287,0
2.731332541,2.292573619,184.3426956,10.14668547,0
2.728451811,3.058770353,184.345953,9.997815825,0
2.72109205,3.061141,184.3394411,9.859870952,0
2.819679668,2.297452561,186.3233928,9.700221942,0
2.930932362,3.218494081,168.1342992,9.530110059,0
2.70806201,2.328255549,171.6524103,9.387123612,0
2.901737732,3.088171285,174.3088651,9.219319414,0
2.897089723,2.300496447,182.0417608,9.081685227,0
3.253702495,3.069359233,183.5958743,8.89818711,0
3.249459911,2.303600959,183.5990829,8.755661343,0
3.168113075,3.073502722,181.8657487,8.567427723,0
3.10186522,3.075874198,180.0683198,8.405912308,0
2.954396031,2.693367828,183.9384598,8.246627652,0
2.951413797,2.631583224,180.1994127,8.063335058,0
2.947442359,3.115375855,180.2064741,7.905798093,0
3.088359668,3.117905229,176.4924877,7.759713037,0
3.143094023,3.091437552,181.8582408,7.576441963,0
3.209721728,3.042911539,180.1789657,7.393185691,0
2.928910092,3.17714854,183.9447315,7.229498965,0
3.28154089,3.056168856,181.8714773,7.043835192,0
2.917387286,3.105314103,183.9380064,6.88277945,0
3.190114516,3.136916725,180.1930501,6.692999245,0
2.837894185,3.110140421,182.0247286,6.533625968,0
3.1778788,3.891042504,183.5952292,6.350517148,0
3.173762614,3.095803924,180.4560663,6.187220972,0
3.193752504,3.152011799,176.90631,5.978265392,0
2.998264372,3.15415597,172.8944398,5.79618014,0
3.047845776,3.127208042,180.0401277,5.628556381,0
3.186322138,3.129647056,180.0421641,5.46083677,0
3.324792246,3.133624263,176.6493058,5.270471359,0
3.26635117,3.947914696,171.7103268,5.090887162,0
3.540127906,3.171858414,172.1240775,4.911408229,0
3.54588278,3.144457558,176.8751446,4.709197749,0
3.5633195,3.933972519,178.4737031,4.505620165,0
3.000177539,3.149998739,176.2865478,4.322220514,0
3.003866561,3.18276939,171.2306948,4.116506659,0
3.290699194,3.973633902,169.9296536,3.96307952,0
3.295900501,3.977761257,170.1513828,3.781923987,0
3.280723099,3.957335193,174.8348149,3.555494026,0
3.004637053,3.168710279,176.2823402,3.379184881,0
3.556136218,3.964318265,176.8705087,3.173004423,0
3.554840172,3.968216449,176.8706415,2.989302371,0
3.55777826,3.972139658,175.2459105,2.765943462,0
3.283349017,3.976049377,176.6009488,2.559894808,0
3.313890397,3.948431413,184.2443598,2.357060076,1
3.316803008,3.204581694,184.0499284,2.15441479,1
3.319718679,4.782553721,181.5302895,1.958988172,1
3.562237743,3.216904848,177.3280387,1.779997978,1
