1222,706
1214,710
1212,708
1206,710
1201,712
1196,710
1190,712
1186,710
1179,712
1174,710
1168,708
1162,710
1156,708
1150,706
1146,704
1142,704
1136,704
1132,704
1128,704
1122,704
1118,704
1112,704
1106,704
1102,702
1096,702
1090,700
1084,700
1078,698
1073,700
1068,700
1064,700
1058,702
1054,702
1048,702
1042,702
1037,702
1032,702
1026,702
1020,702
1014,700
1008,698
1004,699
998,698
990,694
986,694
982,696
978,696
972,697
968,698
962,698
957,698
951,698
946,698
940,698
936,697
930,694
924,692
918,692
912,693
906,692
902,692
896,692
