178,756
182,750
188,750
188,750
214,750
206,750
210,750
218,752
222,752
228,754
234,754
240,754
246,754
248,754
254,754
262,750
268,750
272,750
278,746
284,746
290,746
294,746
302,748
308,748
314,750
320,750
326,748
332,746
338,746
344,742
350,740
356,738
360,736
366,734
372,734
378,734
382,736
388,738
396,738
400,738
406,740
412,738
419,738
422,736
428,734
434,734
440,732
444,730
450,730
456,730
462,730
468,730
474,733
480,734
486,732
492,732
498,732
504,728
508,726
514,724
520,722
526,720
532,720
538,720
542,720
548,722
554,722
560,724
564,724
570,726
576,726
580,724
586,724
592,724
597,722
