1237,370
1238,375
1239,377
1239,377
1240,381
1240,383
1240,385
1241,389
1239,387
1240,389
1238,391
1239,393
1239,395
1236,390
1237,396
1236,398
1236,400
1236,402
1236,404
1236,406
1236,408
1236,410
1236,412
1236,414
1238,416
1238,420
1239,422
1240,424
1240,424
1240,428
1240,432
1240,432
1238,434
1241,436
1242,440
1242,442
1238,444
1238,446
1242,450
1243,454
1238,456
1240,460
1240,462
1240,464
1240,466
1240,470
1245,472
1246,476
1246,480
1246,480
1246,484
1246,491
1246,490
1246,494
1246,496
1246,500
1247,504
1248,506
1246,510
1246,516
1246,520
1246,520
1245,524
1245,530
1245,532
1245,536
1243,538
1244,542
1238,546
1238,550
1243,552
1238,556
1238,560
