184,870
188,870
194,870
198,868
208,868
214,868
220,868
222,866
230,866
240,866
246,864
252,862
256,862
264,860
270,860
276,858
282,858
290,856
296,854
302,854
308,854
314,854
322,854
328,852
336,854
342,854
350,854
356,854
364,854
372,853
380,852
387,850
395,849
402,848
410,847
418,846
426,845
434,844
442,844
450,842
458,842
466,841
474,840
482,839
490,837
496,836
504,834
512,833
520,832
526,832
534,830
542,830
550,830
558,828
566,826
574,824
582,824
588,822
596,820
604,820
610,819
618,819
626,818
632,818
