1368,749
1364,750
1360,749
1356,748
1352,748
1346,748
1342,748
1338,748
1334,746
1328,744
1322,744
1320,744
1316,742
1311,742
1306,740
1300,740
1296,738
1291,740
1286,738
1282,740
1276,740
1272,738
1266,740
1262,740
1256,740
1250,742
1244,740
1240,738
1234,736
1228,736
1224,734
1220,734
1216,734
1212,734
1208,734
1202,734
1198,734
1192,734
1187,734
1180,734
1176,734
1170,732
1164,732
1160,732
1154,728
1150,726
1146,726
1140,726
1136,724
1132,726
1128,724
1122,728
1116,728
1111,728
1106,726
1100,726
1094,726
1088,726
1084,726
1078,722
1072,722
1068,720
1064,718
1058,718
1054,718
1049,718
1044,718
1038,718
1034,718
1028,718
1024,718
1018,718
1014,716
1008,716
1002,714
998,712
992,712
988,712
984,712
978,712
974,712
968,712
964,712
958,714
953,714
947,714
942,716
