1218,272
1220,272
1220,274
1220,278
1222,276
1222,276
1222,278
1222,278
1222,280
1222,282
1222,282
1222,284
1222,286
1222,288
1222,290
1222,292
1222,292
1222,294
1222,294
1222,294
1222,296
1222,298
1222,298
1223,300
1222,302
1222,304
1223,306
1222,308
1222,310
1224,310
1224,312
1224,316
1224,316
1224,318
1225,318
1225,320
1226,322
1226,324
1226,324
1226,328
1226,332
1226,334
1226,334
1226,334
1226,340
1226,341
1226,341
1225,341
1226,341
1226,344
1226,344
1226,346
1224,350
1226,352
1226,354
1226,356
1226,358
1226,362
1226,364
1226,366
1226,368
1226,370
1227,372
1227,372
1227,374
1228,374
1228,376
1227,378
1227,380
1226,382
1226,386
1226,388
1226,390
1226,392
1225,394
1224,396
1224,398
1224,398
1224,400
1224,400
1224,402
1224,404
1224,406
1224,408
1224,412
1224,414
1224,416
1224,418
1224,421
1224,422
1224,422
1225,424
1225,426
1224,428
1224,428
1224,430
1224,432
1224,434
1224,438
1223,440
1222,444
1222,446
1222,448
1222,448
1222,452
1220,454
1220,454
1220,456
1220,458
1220,460
1220,462
1220,466
1219,468
1218,470
1218,474
1219,476
1218,478
1218,482
1218,484
1218,486
1218,486
1218,488
1218,490
1218,490
1218,492
1218,494
1217,496
1217,500
1216,504
1216,506
1215,510
1216,510
1214,512
1214,516
1214,518
1214,520
1213,520
1213,522
1212,524
1212,526
1212,528
1212,532
1212,534
1212,540
1212,542
1212,544
1212,544
1212,546
1212,550
1212,552
1212,554
1212,556
1211,556
1210,558
1210,562
1210,564
1210,566
1208,568
1208,572
1208,572
1206,574
1206,576
1204,578
1204,582
1204,582
