188,702
192,702
196,702
200,702
206,698
210,698
216,696
218,694
222,694
228,694
232,694
236,696
236,696
244,698
252,700
254,700
260,700
264,700
268,700
272,700
276,700
280,700
286,700
290,698
294,698
300,698
304,698
308,698
314,700
318,698
322,700
328,700
332,702
338,700
344,698
350,694
354,694
358,694
364,694
368,694
372,694
376,694
382,694
386,694
390,696
394,696
400,696
406,696
410,696
414,696
418,696
424,694
430,694
434,692
438,692
444,692
448,692
452,694
456,694
462,694
466,696
470,696
476,696
480,696
486,696
492,694
496,692
502,692
506,690
512,690
516,690
522,690
526,690
524,690
524,690
540,692
542,692
546,692
552,692
558,692
560,692
564,692
570,690
572,690
580,690
584,690
592,690
594,690
