1452,870
1442,872
1436,870
1430,868
1420,868
1414,866
1412,862
1406,862
1398,862
1392,860
1384,860
1378,858
1372,858
1364,856
1358,856
1350,854
1344,852
1338,854
1330,852
1324,851
1318,850
1310,848
1302,848
1294,846
1288,846
1280,844
1272,842
1265,842
1256,840
1248,838
1240,838
1232,837
1226,836
1216,836
1210,834
1200,834
1194,832
1186,832
1178,830
1170,830
1162,829
1156,828
1148,827
1140,826
1132,826
1124,824
1118,824
1110,822
1102,820
1094,820
1086,818
1078,818
1070,818
1062,818
1054,818
1046,818
