1360,702
1356,702
1350,702
1346,702
1342,702
1338,702
1332,702
1328,700
1324,700
1320,698
1314,700
1308,698
1304,698
1298,698
1294,700
1288,702
1284,704
1278,704
1272,706
1268,706
1262,706
1256,706
1250,708
1246,708
1240,706
1234,704
1230,704
1224,704
1218,704
1214,704
1208,704
1202,706
1198,706
1192,706
1186,706
1180,706
1174,704
1168,702
1163,702
1156,702
1152,700
1146,702
1140,702
1134,702
1130,704
1122,708
1118,706
1112,708
1106,708
1100,710
1094,710
1088,710
1082,710
1078,708
1072,708
1066,706
1060,706
1054,706
1050,708
1044,708
1038,710
1032,710
1028,710
1022,710
1016,710
1010,710
1005,710
999,708
994,706
988,704
981,704
976,704
970,706
964,706
958,708
953,710
948,710
942,712
936,712
930,712
924,712
918,712
914,710
908,710
902,710
896,710
892,710
886,710
880,710
876,712
870,716
865,714
860,716
854,718
