1326,702
1322,702
1318,702
1312,702
1308,702
1302,702
1294,698
1288,698
1286,700
1278,700
1272,700
1268,700
1262,700
1258,700
1252,700
1246,698
1240,698
1236,696
1232,694
1226,694
1221,694
1216,694
1212,694
1206,694
1202,694
1196,696
1191,696
1186,698
1180,698
1176,698
1170,698
1166,694
1160,694
1154,696
1150,694
1144,694
1139,694
1134,694
1130,696
1124,696
1118,696
1112,696
1108,696
1102,694
1096,694
1092,692
1086,692
1080,692
1074,690
1070,692
1064,692
1060,694
1054,694
1050,696
1044,698
1038,698
1032,698
1028,698
1022,700
1016,700
1010,700
1004,698
999,698
994,696
988,696
984,696
978,698
974,698
968,698
962,698
956,698
951,698
945,698
940,697
934,697
928,697
922,697
918,697
