1184,284
1184,284
1184,284
1183,286
1184,286
1184,288
1185,290
1186,290
1186,290
1186,292
1186,292
1186,292
1186,294
1186,296
1186,298
1186,300
1186,302
1186,304
1186,306
1185,306
1185,308
1185,308
1184,310
1184,310
1184,312
1184,314
1184,314
1184,316
1184,318
1185,320
1185,322
1185,324
1185,326
1185,328
1186,330
1186,332
1187,334
1188,334
1188,334
1188,336
1188,336
1188,338
1189,338
1186,338
1189,342
1186,342
1189,346
1188,348
1188,350
1188,352
1188,354
1188,356
1188,358
1188,358
1188,360
1188,361
1188,360
1188,362
1188,364
1188,366
1188,368
1188,372
1188,374
1188,376
1190,378
1190,380
1190,382
1190,382
1190,382
1191,386
1192,386
1192,388
1192,390
1193,392
1193,393
1193,394
1193,398
1192,400
1192,402
1192,404
1192,406
1192,408
1192,408
1192,410
1192,412
1191,414
1191,414
1191,416
1191,418
1192,420
1192,422
1192,424
1192,426
1192,430
1192,432
1194,434
1194,436
1194,438
1195,438
1196,440
1196,442
1196,444
1196,444
1196,446
1196,448
1196,450
1196,452
1196,454
1196,456
1196,458
1196,462
1196,464
1195,466
1194,468
1194,470
1194,470
1194,472
1194,474
1194,476
1194,476
1195,478
1195,480
1196,482
1196,484
1196,488
1196,490
1198,492
1198,494
1198,494
1199,496
1200,498
1200,500
1200,502
1202,504
1202,506
1202,508
1202,510
1202,512
1202,514
1202,516
1202,518
1201,522
1201,524
1201,526
1201,528
1201,530
1201,532
1201,534
1201,536
1202,538
1202,540
1202,542
