3.071562118,1.072138163,163.6656964,14.2387249,0
3.612972689,5.513853408,166.7220882,14.09987305,0
2.378998395,0.918975568,170.3626951,14.09424147,0
2.50464149,0,180,13.8050717,0
1.878481117,5.054365624,180,13.72584802,0
2.191561303,2.756926704,180,13.69924942,0
2.50464149,0,180,13.47632988,0
2.50464149,0,180,13.31848208,0
2.50464149,0,#DIV/0!,13.26529494,0
2.968789949,0,#DIV/0!,13.18551675,0
2.968191335,0,#DIV/0!,13.10574163,0
3.325111839,0,#DIV/0!,13.02065945,0
2.965198419,0,#DIV/0!,12.94092796,0
3.120453397,0,#DIV/0!,12.8560431,0
2.96220576,454.9084018,182.7643977,12.77635518,0
3.707159622,60.23975539,167.8657274,12.69415951,0
3.305407764,60.23975539,170.1412496,1.405942983,0
2.791438889,9.002568717,4.254851945,1.482509496,0
2.028266213,1.661786356,14.39659731,1.497467998,0
2.311942886,1.661786356,335.6520907,1.397332497,0
2.606140896,0,#DIV/0!,1.404809694,0
2.904200235,0,#DIV/0!,1.387702036,0
2.810239218,0,#DIV/0!,1.40717796,0
2.810239218,0,#DIV/0!,1.430847417,0
2.497990416,0,#DIV/0!,1.458506255,0
2.497990416,0,#DIV/0!,1.489932319,0
2.497990416,0,#DIV/0!,1.512861159,0
2.951633772,0,#DIV/0!,1.550046059,0
2.951035455,0,#DIV/0!,1.590370502,0
3.3006583,0,#DIV/0!,1.661478731,0
2.650310369,0,#DIV/0!,1.706699857,0
2.902750651,392.2336294,5.981946587,1.781060308,0
2.182831769,58.60679586,11.7175313,1.813664372,0
2.49969299,58.60679586,2.650440711,9.852372325,0
2.463265346,1.837951136,170.728959,9.738626273,0
2.494664879,1.837951136,180,9.616052778,0
2.759819558,2.756926704,171.8152104,9.502308328,0
2.942660112,1.837951136,172.3626476,9.370937213,0
2.644587383,3.675902272,171.4261517,9.213592703,0
3.023129315,1.837951136,163.3125377,9.077884547,0
3.020698947,1.837951136,163.2943599,8.921034059,0
3.151097233,4.59487784,164.210597,8.78547929,0
3.017575434,0.918975568,163.2709318,8.650076574,0
2.637090352,1.837951136,171.3994987,8.454052561,0
2.489502139,1.837951136,170.8371109,8.358008233,0
2.488013805,0.918975568,180,8.226812738,0
2.177012079,1.837951136,180,8.122026871,0
2.177012079,2.756926704,180,8.016855046,0
2.177012079,2.756926704,180,7.912091415,0
2.177012079,1.837951136,180,7.781351852,0
2.614022223,1.837951136,171.3163928,7.62425191,0
2.488013805,1.837951136,180,7.519534946,0
2.615007577,3.675902272,171.3199769,7.392507855,0
2.489676574,1.837951136,180,7.257407345,0
2.616190057,1.837951136,171.324274,7.104901001,0
2.92790859,1.837951136,172.3213055,6.973913087,0
2.630581677,1.837951136,171.3762188,6.842954586,0
2.791744641,2.756926704,167.1946948,6.707898136,0
2.524920941,2.756926704,175.6541765,6.603324138,0
2.627426598,0.918975568,171.3648865,6.444468262,0
2.523588364,3.216414488,175.6518268,6.287676221,0
2.512503649,1.378463352,165.4114097,6.207089465,0
2.216400225,1.837951136,175.0315387,6.037389533,0
2.020160217,1.837951136,180,5.941918793,0
2.174102235,2.756926704,180,5.839433558,0
2.519283252,1.837951136,175.6442182,5.723905739,0
2.62239906,2.756926704,171.3467645,5.576397807,0
2.484688268,1.837951136,180,5.449886977,0
