2.147913631,2.329214742,170.1316156,12.49748023,0
2.76160324,2.882101254,170.1288426,12.36436925,0
2.454758436,2.759732626,180,12.2598236,0
2.76160324,1.83982175,180,12.07685988,0
2.454758436,1.83982175,180,11.9461867,0
2.528657853,1.83982175,189.0063103,11.81549582,0
2.612407946,2.810536369,149.2983961,11.68480496,0
2.242085785,2.883892496,160.8392602,11.5860612,0
2.531798966,2.019880664,162.1490785,11.46311102,0
2.458083973,2.76160324,180,11.30041851,0
2.763473855,2.949041139,171.3128057,11.17530426,0
2.458083973,2.529116435,163.1475411,11.04450884,0
3.603379214,3.219834897,149.8184069,10.85400334,0
2.651889362,3.273937786,154.5730057,10.75349303,0
3.331955231,2.878519073,157.5521266,10.55923724,0
2.454758436,2.016471218,171.2919427,10.42707994,0
2.454758436,1.837327598,180,10.27037404,0
2.454758436,2.824239883,169.8980189,10.13975939,0
2.147913631,2.01760757,169.8999543,10.03528904,0
2.454758436,3.174025139,162.588036,9.879931989,0
2.248844038,3.177213232,152.3405158,9.775423656,0
2.249230321,2.480134738,152.3481345,9.620022065,0
2.626224654,2.883892496,150.7514398,9.495777837,0
2.872775127,1.97678303,152.0287717,9.391161603,0
3.129344309,2.885683839,155.2458616,9.23927638,0
2.542207257,2.021017407,160.9841248,9.114609486,0
2.521640788,2.926314219,166.9374453,8.957528832,0
2.647744726,2.019880664,161.5113163,8.852808476,0
3.454020437,2.883892496,157.2480587,8.692320811,0
3.106739724,1.841068827,168.7163949,8.55901914,0
2.937675768,2.76160324,172.3487302,8.38420899,0
2.456421204,1.841068827,180,8.266511496,0
2.456421204,1.841068827,180,8.109587447,0
2.545153928,1.841068827,188.9420082,7.991890014,0
2.40095248,2.76160324,189.5389798,7.874192609,0
2.456421204,2.76160324,180,7.74793641,0
2.641233159,1.841068827,171.4142483,7.617143401,0
2.640838576,2.76160324,171.4128457,7.455728939,0
2.547708039,1.841068827,188.932138,7.324950275,0
2.548297492,2.76160324,188.9298633,7.194189365,0
2.763473855,2.039222834,170.0374011,7.067722538,0
3.30568788,2.882101254,156.4181649,6.910750828,0
3.825502709,3.236406588,141.5643428,6.775336926,0
3.0408617,2.880310113,155.6482428,6.614304729,0
2.344755973,2.01760757,161.4498155,6.453113327,0
1.83982175,1.838574674,180,6.322529891,0
2.146458709,2.869565395,169.9748671,6.218056108,0
2.261403579,2.018744052,159.7741166,6.113582373,0
2.549672947,2.882101254,162.2880689,5.957103324,0
2.262370151,3.085952623,141.8451458,5.856365229,0
2.454758436,4.450657153,157.6015634,5.699548666,0
