0,2.784050614,#DIV/0!,18.33227669,0
0,1.856033743,#DIV/0!,18.27104083,0
0,2.784050614,#DIV/0!,18.20994242,0
0,2.784050614,#DIV/0!,18.16928718,0
0,2.999931872,#DIV/0!,18.10842093,0
0,2.903602766,#DIV/0!,18.04769586,0
0,2.032391953,#DIV/0!,17.96422382,0
0,3.709573333,#DIV/0!,17.9037611,0
0,1.854786667,#DIV/0!,17.86353312,0
0,2.78218,#DIV/0!,17.78327235,0
0,1.951922695,#DIV/0!,17.74324043,0
0,2.905395205,#DIV/0!,17.68331689,0
0,2.905395205,#DIV/0!,17.66647583,0
0,2.784050614,#DIV/0!,17.6068308,0
0,2.827815754,#DIV/0!,17.54733936,0
0,2.034668404,#DIV/0!,17.48800308,0
0,1.935846629,#DIV/0!,17.45198687,0
0,2.905395205,#DIV/0!,17.41264071,0
0,2.905395205,#DIV/0!,17.3501641,0
0,1.856033743,#DIV/0!,17.29135655,0
0,2.974177937,#DIV/0!,17.23271117,0
0,2.903602766,#DIV/0!,17.19370515,0
0,2.903602766,#DIV/0!,17.11205211,0
0,1.854786667,#DIV/0!,17.05381638,0
0,2.78218,#DIV/0!,16.99574851,0
0,2.843316109,#DIV/0!,16.9571307,0
0,2.845157356,#DIV/0!,16.89934643,0
0,2.78218,#DIV/0!,16.86516463,0
0,2.903602766,#DIV/0!,16.78429718,0
0,2.956819625,#DIV/0!,16.72703577,0
0,3.285226618,#DIV/0!,16.66995225,0
0,3.771397685,#DIV/0!,16.58951239,0
0,3.235871539,#DIV/0!,16.50921342,0
0,2.898226044,#DIV/0!,16.42905585,0
0,2.776568156,#DIV/0!,16.37259417,0
0,2.776568156,#DIV/0!,16.31631826,0
0,2.857631138,#DIV/0!,16.26023006,0
0,2.900018186,#DIV/0!,16.20433151,0
287.806214,2.030116014,94.17316386,16.17235762,0
287.8382618,2.864194414,94.30897032,16.11688287,0
287.9033245,2.901810427,94.56631477,8.712390048,0
1.837951136,2.901810427,172.2107802,8.60998272,0
2.29743892,2.780309385,180,8.478959298,0
2.450601515,1.85353959,180,8.321869938,0
2.450601515,2.929303727,171.3249898,8.177822202,0
2.450601515,3.796621353,172.2709902,8.060070046,0
2.450601515,3.258370658,166.2993728,7.900606719,0
2.29743892,2.028978237,172.2630157,7.730327147,0
2.29743892,2.898226044,171.3106521,7.584130866,0
2.450601515,2.776568156,180,7.466423476,0
2.29743892,1.851045438,180,7.322460905,0
2.450601515,2.776568156,180,7.165468421,0
2.450601515,1.851045438,180,7.060811014,0
2.450601515,2.776568156,180,6.903831661,0
2.450601515,2.908980377,171.2933847,6.773114949,0
2.450601515,2.027840588,171.2919427,6.64221885,0
2.756926704,3.241223445,162.9820418,6.483341161,0
2.450601515,3.238011922,162.963158,6.35264848,0
2.450601515,2.484766937,162.9577552,6.193983427,0
2.450601515,3.233731663,162.938819,6.06160781,0
2.603764109,2.89105847,171.2644539,5.930943223,0
2.450601515,2.89105847,172.2205917,5.772722669,0
2.144276325,1.846057132,180,5.628918733,0
1.991113731,2.027271812,170.0364593,5.485119903,0
2.144276325,2.892850214,170.039284,5.380563291,0
2.144276325,2.025565677,170.0411662,5.277301347,0
2.450601515,2.900615588,171.2724289,5.120466474,0
