2.370277889,2.153733321,204.1285538,15.19988732,0
1.68224488,3.670786565,156.6101639,15.06176503,0
1.979309511,1.962658771,215.1489564,15.02320804,0
2.005299224,2.769085698,180,14.86884182,0
3.104496523,2.024428415,154.1013897,14.78705861,0
3.639574765,2.769085698,166.8405285,14.61641196,0
4.023558912,2.995139036,151.6060637,14.45840867,0
3.63328905,2.889266826,159.1261849,14.30100681,0
3.097828059,2.562180157,147.2016356,14.13405943,0
2.524113102,2.887475282,162.3463601,13.94402515,0
2.153733321,2.887475282,171.3684311,13.86253178,0
2.46140951,2.792076552,172.1118884,13.71845054,0
2.675024151,2.410615322,153.9729566,13.54815343,0
2.529835715,3.229453436,153.4472428,13.4198975,0
2.822849383,3.148564214,154.4818338,13.29783124,0
2.770956313,2.892850214,172.1290349,13.14048141,0
2.666104875,2.892850214,180.6291024,12.98578343,0
3.087661061,2.770956313,163.7793879,12.82837999,0
3.434588784,2.976572863,146.6317315,12.69126548,0
3.432730503,2.024428415,145.6671439,12.52810743,0
3.082057511,2.89105847,155.0999375,12.3886338,0
2.658798654,2.769085698,171.4762052,12.27819119,0
2.456421204,2.968191335,172.2897227,12.09489612,0
1.960390091,2.889266826,184.3224754,11.96392563,0
2.613530722,2.690519888,200.5714803,11.83045091,0
3.578609586,2.024428415,147.3043557,11.70508278,0
3.115794772,2.89105847,155.1385008,11.55575566,0
2.827815754,2.769085698,187.9719433,11.40404524,0
2.153733321,2.769085698,180,11.27296426,0
2.538082604,2.956221218,181.2478348,11.11566709,0
2.250002918,2.889266826,182.5379012,10.98458611,0
2.539064591,3.28307533,173.89693,10.83093447,0
2.367511607,2.887475282,162.5785382,10.69987355,0
2.367122361,3.27823671,155.21755,10.54100192,0
2.818564601,2.021017407,152.9199592,10.40448778,0
2.654850248,2.885683839,162.7744477,10.27205096,0
2.46140951,2.763473855,180,10.13565446,0
2.54043945,2.763473855,188.9602871,9.97857304,0
2.541028703,2.763473855,188.9579982,9.853036246,0
2.46140951,1.975085841,171.180205,9.69590616,0
2.543582319,2.887475282,162.2343303,9.538776328,0
2.255412273,3.186252697,152.4304299,9.435182048,0
2.544564561,2.889266826,163.2194026,9.283162858,0
2.463072278,2.889266826,172.1654458,9.153203981,0
2.770956313,2.767215084,180,8.99591078,0
2.651297227,1.844810056,171.4498606,8.83861772,0
2.360506555,2.767215084,170.2782046,8.68132481,0
2.807161237,2.923922805,152.7919943,8.571623324,0
2.648139422,2.887475282,163.6811543,8.440596416,0
2.769085698,2.887475282,172.2407146,8.277757235,0
2.839738398,2.765344469,187.9357996,8.120620665,0
2.547708039,1.843562979,188.932138,7.968142852,0
2.153733321,2.765344469,180,7.810957191,0
2.46140951,2.765344469,180,7.70616687,0
3.1450342,2.864791144,156.3540227,7.575196818,0
3.617730199,2.78903892,203.418072,7.391796521,0
3.402629396,2.765344469,206.1186449,7.244073302,0
2.266430456,2.887475282,182.4045593,7.117715232,0
2.158098088,2.765344469,180,6.960406232,0
1.541498634,2.901213002,172.218862,6.829361115,0
1.849798361,2.885683839,172.2171316,6.698317402,0
2.158098088,3.233731663,164.7266156,6.593997159,0
2.466397815,2.752873706,180,6.436769394,0
