3.891378963,0,#DIV/0!,18.48509455,0
4.176234976,0,#DIV/0!,18.42540009,0
5.115190644,0,#DIV/0!,18.27898535,0
3.602272717,0,#DIV/0!,18.1999231,0
2.511292564,0,#DIV/0!,18.09352326,0
2.507967027,0,#DIV/0!,18.03452303,0
2.507967027,0,#DIV/0!,18.04266257,0
3.32295174,0,#DIV/0!,17.93655366,0
2.965796982,564.4175785,216.7559588,17.87799329,0
3.317553543,327.3850149,209.6695513,17.81960084,0
4.423250926,327.3843133,197.2010331,0.57076215,0
3.816995799,3.362717366,6.819508574,0.570489962,0
3.814163285,3.778960938,7.55713604,0.633554438,0
3.306765984,3.819852206,9.488953526,0.601590225,0
4.049577541,3.462654626,2.792385597,0.597952193,0
3.576112633,1.661786356,11.51100511,0.585224389,0
3.250835766,0.415446589,6.424314535,0.612307766,0
2.808368603,9.275204137,13.97656852,0.642126558,0
3.120409559,1.661786356,13.97656852,0.680041855,0
3.120409559,1.661786356,13.97656852,0.544828867,0
3.120409559,0,#DIV/0!,0.58763208,0
2.808368603,0,#DIV/0!,0.629691719,0
2.808368603,15.10776861,355.6948892,0.678554752,0
3.155670261,4.776502208,354.8986444,0.732861607,0
3.243602407,0.415446589,351.4770349,0.574557208,0
3.56066234,0.415446589,6.713098777,0.566787352,0
3.775873683,0,#DIV/0!,0.60722936,0
4.592848273,0,#DIV/0!,0.670054265,0
4.019343387,0,#DIV/0!,0.751989939,0
3.278415874,0,#DIV/0!,0.85142392,0
2.799015531,0,#DIV/0!,0.899883033,0
2.799015531,0,#DIV/0!,0.952521039,0
2.799015531,0,#DIV/0!,1.008683926,0
2.799015531,0,#DIV/0!,1.067815654,0
2.643514668,0,#DIV/0!,1.129450024,0
2.630778884,0,#DIV/0!,1.193199278,0
3.004402831,0,#DIV/0!,1.247705667,0
3.648401621,0,#DIV/0!,1.321321213,0
3.99818222,0,#DIV/0!,1.406062171,0
4.117345187,0,#DIV/0!,1.490895838,0
4.11412008,0,#DIV/0!,1.598393847,0
3.214881157,0,#DIV/0!,1.694812544,0
2.789662458,0,#DIV/0!,1.779884408,0
2.911669514,0,#DIV/0!,1.84508669,0
2.617372598,0,#DIV/0!,1.90384815,0
2.764180357,0,#DIV/0!,2.00415405,0
2.758233983,0,#DIV/0!,2.048626132,0
2.787791844,0,#DIV/0!,2.120277106,0
2.787791844,0,#DIV/0!,2.192446099,0
2.787791844,0,#DIV/0!,2.265083595,0
2.907586097,0,#DIV/0!,2.338145931,0
3.241937272,0,#DIV/0!,2.411594495,0
3.733644957,0,#DIV/0!,2.49697199,0
3.238190311,85.15276461,1.482503907,2.582251014,0
2.753874121,18.27964991,8.515986291,2.667431579,0
2.60476194,18.27964991,8.002507631,0.337169846,0
2.473048889,0,#DIV/0!,0.379300576,0
2.627614444,162.1969635,8.811663498,0.448562485,0
2.613036911,18.37181715,342.401115,0.490718093,0
2.473048889,18.37181715,9.013996097,4.114518825,0
