2.464735047,3.292759933,166.4044664,11.97498388,0,,,,,,,,,,,
3.014549608,2.273334012,130.285977,15.58785645,0,,,,,,,,,,,1
2.653468456,2.317082002,195.5545526,15.58522874,0,,,,,,,,,,,1
1.846057132,2.259411092,170.4379364,15.57851354,0,,,,,,,,,,,1
2.806993725,2.269852038,148.4779285,15.57289847,0,,,,,,,,,,,1
2.692780853,3.019709014,161.8383604,15.5540606,0,,,,,,,,,,,1
2.776597489,2.784050614,161.2042946,15.5285599,0,,,,,,,,,,,1
2.488013805,2.896434001,168.6752961,15.51947474,0,,,,,,,,,,,1
2.102427834,2.046058272,155.9169693,15.50756375,0,,,,,,,,,,,1
2.777929752,1.862269125,161.2173494,15.50419786,0,,,,,,,,,,,1
1.838574674,1.861022048,180,15.49581535,0,,,,,,,,,,,1
2.867977741,3.254042187,135.615975,15.49288267,0,,,,,,,,,,,1
2.058981933,3.068244962,136.2335052,15.49087762,0,,,,,,,,,,,1
1.846057132,2.120413929,180,15.48875451,0,,,,,,,,,,,1
2.615567306,1.724467188,159.4531409,15.48661967,0,,,,,,,,,,,1
3.053056573,3.12836708,175.5877682,15.48618293,0,,,,,,,,,,,1
1.841068827,1.846057132,180,15.4802123,0,,,,,,,,,,,1
2.153733321,2.150832462,168.7248199,15.47310205,0,,,,,,,,,,,1
2.111022731,2.310529302,143.7141699,15.46157834,0,,,,,,,,,,,1
1.999895227,3.053710231,163.5605289,15.43838849,0,,,,,,,,,,,1
2.153733321,1.833586369,180,15.43444349,0,,,,,,,,,,,1
2.880696858,2.769085698,162.1651819,15.43398774,0,,,,,,,,,,,1
2.791605895,2.488013805,161.3501595,15.43079624,0,,,,,,,,,,,1
2.102045989,2.92511849,159.4142768,15.41736107,0,,,,,,,,,,,1
1.875986965,2.403195158,189.5290542,15.4005231,0,,,,,,,,,,,1
1.838574674,1.861022048,180,15.39049377,0,,,,,,,,,,,1
1.859774972,2.159553011,180,15.3769647,0,,,,,,,,,,,1
2.626637893,1.816516628,183.3678476,15.37295179,0,,,,,,,,,,,1
2.47138612,2.113889127,168.9799711,15.37041952,0,,,,,,,,,,,1
3.078823682,2.147913631,147.8548638,15.3571392,0,,,,,,,,,,,1
2.797621734,1.818734925,171.7082018,15.35702875,0,,,,,,,,,,,1
2.606991158,2.760543803,154.6395214,15.35681863,0,,,,,,,,,,,1
3.01371481,2.130145373,161.1979531,15.33742301,0,,,,,,,,,,,1
2.153733321,1.833586369,180,15.32995589,0,,,,,,,,,,,1
2.697130709,2.488477737,152.9503413,15.32705932,0,,,,,,,,,,,1
2.481362731,1.851045438,180,15.29905301,0,,,,,,,,,,,1
2.153733321,3.245507242,163.5580088,15.29806321,0,,,,,,,,,,,1
2.222933762,3.226246104,158.4750788,15.28937917,0,,,,,,,,,,,1
2.20756545,2.268111361,170.4983253,15.28373698,0,,,,,,,,,,,1
2.177012079,1.734443799,180,15.27921412,0,,,,,,,,,,,1
2.1653727,1.863516201,180,15.27539412,0,,,,,,,,,,,1
2.339443287,1.9549221,138.7259834,15.27006932,0,,,,,,,,,,,1
3.04504047,1.866010354,163.474424,15.26935019,0,,,,,,,,,,,
2.359144802,1.851045438,170.2719209,15.26789661,0,,,,,,,,,,,1
2.337177755,2.109190242,170.1693596,15.26783562,0,,,,,,,,,,,1
1.846057132,2.047767839,168.5663018,15.26660606,0,,,,,,,,,,,1
2.052138008,1.856033743,168.5946668,15.26185381,0,,,,,,,,,,,1
1.838574674,1.861022048,180,15.2594007,0,,,,,,,,,,,1
1.848551285,1.811138994,180,15.23238373,0,,,,,,,,,,,1
1.836080521,2.153733321,180,15.23210078,0,,,,,,,,,,,1
2.056129757,1.846057132,168.6204442,15.21834295,0,,,,,,,,,,,1
2.40160497,2.488477737,149.0670468,15.21582715,0,,,,,,,,,,,1
2.786598122,2.912565942,151.7665546,15.20472617,0,,,,,,,,,,,1
2.370277889,2.153733321,204.1285538,15.19988732,0,,,,,,,,,,,1
2.970312694,2.564079076,161.194492,15.19955134,0,,,,,,,,,,,1
2.381335639,1.901292655,177.7020675,15.19925829,0,,,,,,,,,,,1
1.851045438,2.493122506,165.6140914,15.19420731,0,,,,,,,,,,,1
1.846057132,1.789861533,137.6712075,15.18823989,0,,,,,,,,,,,1
2.267203976,2.023291283,180.3744841,15.18754264,0,,,,,,,,,,,1
2.277263444,2.159553011,169.8776526,15.16434219,0,,,,,,,,,,,1
2.354671256,3.152419752,160.7332267,15.16093874,0,,,,,,,,,,,1
1.816274871,2.787791844,166.8094755,15.15337531,0,,,,,,,,,,,1
2.20756545,2.044918718,170.4966104,15.15043312,0,,,,,,,,,,,1
1.866010354,1.849798361,180,15.14510934,0,,,,,,,,,,,1
2.336789224,2.793403687,170.167525,15.14292372,0,,,,,,,,,,,1
2.787791844,1.851045438,180,15.13991145,0,,,,,,,,,,,1
2.339509137,1.846057132,170.1803526,15.13983888,0,,,,,,,,,,,1
2.156643166,1.811138994,180,15.12812102,0,,,,,,,,,,,1
2.142093942,1.846057132,180,15.12753446,0,,,,,,,,,,,1
2.544663866,2.260570826,147.5200881,15.12565898,0,,,,,,,,,,,1
2.522180799,1.846057132,189.0318234,15.11997885,0,,,,,,,,,,,1
1.856033743,2.321431612,208.600445,15.11624037,0,,,,,,,,,,,1
2.494664879,1.864763277,180,15.11118572,0,,,,,,,,,,,1
2.108730128,2.746638324,168.9488471,15.10663587,0,,,,,,,,,,,1
2.513351718,2.76160324,189.066846,15.09841071,0,,,,,,,,,,,1
2.970350652,2.014198909,185.170606,15.0947714,0,,,,,,,,,,,1
2.494183413,1.851045438,157.8520427,15.09123703,0,,,,,,,,,,,1
2.184355335,1.863516201,174.9563225,15.09037273,0,,,,,,,,,,,1
1.863516201,1.852292514,180,15.08384949,0,,,,,,,,,,,1
1.987161506,2.269852038,181.1949978,15.07549091,0,,,,,,,,,,,1
1.780698824,2.091107635,166.4856911,15.06576332,0,,,,,,,,,,,1
2.633342716,3.104806028,150.7848589,15.05710125,0,,,,,,,,,,,1
1.836080521,1.846057132,180,15.04903903,0,,,,,,,,,,,1
2.85647032,1.851045438,161.9517365,15.04462684,0,,,,,,,,,,,1
1.866010354,2.027840588,168.1963376,15.04196007,0,,,,,,,,,,,1
2.522931943,2.6832261,159.534216,15.03811273,0,,,,,,,,,,,1
2.010703222,2.08611933,180,15.03720288,0,,,,,,,,,,,1
1.846057132,2.382312031,146.3467204,15.03679077,0,,,,,,,,,,,1
1.999895227,2.148532151,171.454031,15.03489819,0,,,,,,,,,,,1
1.841068827,2.242026322,191.1256263,15.03204855,0,,,,,,,,,,,1
1.83982175,2.681757665,162.0418926,15.02957455,0,,,,,,,,,,,1
2.474711657,2.917945023,171.6149235,15.0288853,0,,,,,,,,,,,1
2.875149211,2.889266826,188.0818034,15.02719496,0,,,,,,,,,,,1
2.3848421,1.811138994,170.3890749,15.02492165,0,,,,,,,,,,,1
1.979309511,1.962658771,215.1489564,15.02320804,0,,,,,,,,,,,1
3.047130768,1.851045438,163.4896826,15.00441023,0,,,,,,,,,,,1
2.153733321,1.854786667,180,14.99194892,0,,,,,,,,,,,1
2.784929965,2.910773111,152.8783895,14.9883709,0,,,,,,,,,,,1
2.1653727,1.863516201,180,14.98473745,0,,,,,,,,,,,1
2.178111793,2.124979183,198.4556598,14.97487992,0,,,,,,,,,,,1
1.861022048,2.474711657,180,14.97274467,0,,,,,,,,,,,1
2.269524781,2.036945365,182.8801211,14.97247934,0,,,,,,,,,,,1
2.174102235,1.852292514,180,14.97099455,0,,,,,,,,,,,1
3.074683426,1.846057132,180,14.96944789,0,,,,,,,,,,,1
2.246317227,2.501500524,198.9218203,14.95723913,0,,,,,,,,,,,1
2.494664879,1.864763277,180,14.94871449,0,,,,,,,,,,,1
2.362878689,2.123831449,195.6255464,14.94836016,0,,,,,,,,,,,1
2.071253673,2.487549618,194.9703539,14.9483211,0,,,,,,,,,,,1
1.851045438,1.858527896,180,14.94691214,0,,,,,,,,,,,1
2.145003786,2.765344469,180,14.94638246,0,,,,,,,,,,,1
2.010703222,3.243694283,180,14.93834449,0,,,,,,,,,,,1
2.177012079,2.79148127,169.8834799,14.93646361,0,,,,,,,,,,,1
2.83483881,2.776568156,172.0493884,14.93222909,0,,,,,,,,,,,1
2.23559049,2.584078828,151.0620044,14.92372503,0,,,,,,,,,,,1
1.887049028,1.913078939,146.3085046,14.92335754,0,,,,,,,,,,,1
1.856033743,1.831092216,180,14.92182143,0,,,,,,,,,,,1
2.34300684,2.028978237,160.6059992,14.9186305,0,,,,,,,,,,,1
1.846057132,2.032391953,165.8738261,14.91717795,0,,,,,,,,,,,1
1.842315903,2.035806821,172.4770564,14.90521265,0,,,,,,,,,,,1
1.983763639,2.662226724,188.8397462,14.90124082,0,,,,,,,,,,,1
1.968300229,1.852292514,191.9772796,14.89927271,0,,,,,,,,,,,1
