Speed_S,Speed_F,Distance,Relative_Direction,Collision
0.212781055,0.098593425,0.039505811,0.897920387,1
0.302233004,0.200463123,0.093063841,0.84727734,1
0.496931345,0.107830194,0.102496712,0.288507629,1
0.132199064,0.19787488,0.079668668,0.822412857,1
0.648292511,0.103567069,0.105486157,0.897920387,1
0.496974702,0.207910972,0.044324255,0.362986228,1
0.307167285,0.89561444,0.286207806,0.798691336,1
0.594720597,0.471535633,0.139869069,0.64271219,1
0.966786297,0.706502611,0.151676967,0.353023378,1
0.229199289,0.100369727,0.234456002,0.897920387,1
0.482370472,0.473928468,0.079507516,0.290950599,1
0.501465888,0.699355906,0.151363223,0.325485243,1
0.392591777,0.947121327,0.045943744,0.300013543,1
0.545356067,0.200139527,0.058223086,0.181532981,1
0.042541519,0.572761464,0.071765956,0.197859657,1
0.299354672,0.102146028,0.124110692,0.897920387,1
0.726755286,0.947241974,0.156345442,0.239332762,1
0.027151765,0.631948596,0.135692524,0.286066787,1
0.511365552,0.696293886,0.047177255,0.132301584,1
0.230969093,0.473928468,0.043488097,0.274121064,1
0.496856032,0.20337633,0.022530059,0.412048145,1
0.545144726,0.098593425,0.067107157,0.116707222,1
0.694255181,0.694252826,0.274681497,0.903695363,1
0.312101567,0.106409152,0.142263043,0.897920387,1
0.129027025,0,0.099102006,0.287083533,1
0.036590385,0.103567069,0.010875569,0.428648392,1
0.471478904,0.947659572,0.108098221,0.230730169,1
0.144119067,0.274375037,0.066921296,0.741731873,1
0.618821849,0.101435507,0.10500407,0.771348683,1
0.395003623,0.947257433,0.045749422,0.353925219,1
0.41893787,0.623422349,0.107860972,0.83461905,1
0.128674577,0.949052752,0.087078093,0.286676787,1
0.303055384,0.102856549,0.390317638,0.897920387,1
0.027151765,0.105698632,0.141104706,0.286066787,1
0.407509663,0.704460412,0.17360333,0.933308602,1
0.568562271,0.094330301,0.079232995,0.897920387,1
0.966979514,0.207262944,0.158309046,0.361063444,1
0.136428448,0.947381869,0.193246695,0.286270105,1
0.132199064,0.205967111,0.071341632,0.822396263,1
0.32114775,0.705622819,0.254250807,0.985058765,1
0.365559676,0.20337633,0.248079978,0.76651564,1
0.480490747,0.948081091,0.027362103,0.29319168,1
0.536389529,0.210828003,0.162455737,0.783376311,1
0.496974702,0.700376693,0.165708225,0.344268804,1
0.232040387,0.572130597,0.056272322,0.366201837,1
0.56119847,0.947338726,0.088665715,0.161790302,1
0.306756095,0.208559073,0.234088778,0.84133598,1
0.212781055,0.208235013,0.198202434,0.833188651,1
0.690388922,0.947197194,0.0627126,0.409404796,1
0.511485147,0.210503816,0.073168236,0.121862493,1
0.136428448,0.209207247,0.178010735,0.974632804,1
0.299354672,0.20337633,0.107527392,0.824068485,1
0.532833525,0.630882815,0.126316271,0.955710797,1
0.481430609,0.690851572,0.068973696,0.832614607,1
0.299354672,0.104988111,0.209614941,0.897920387,1
0.662797868,0.20661499,0.274617889,0.954417673,1
0.307167285,0.635145939,0.256889534,0.897920387,1
0.511323572,0.100369727,0.217153528,0.869621479,1
0.505124666,0.646869529,0.150147944,0.869494761,1
0.304700145,0.473899819,0.037676044,0.29156165,1
0.02709114,0.701397538,0.177147666,0.35209675,1
0.496931345,0.208883151,0.093155863,0.363602631,1
0.366106022,0.811417463,0.227666095,0.650033614,1
0.136428448,0.147335608,0.186360295,0.974649925,1
0.226144734,0.125059799,0.059448141,0.053672631,1
0.511093939,0.104988111,0.06345783,0.198230553,1
0.761531505,0.102146028,0.188280906,0.786439355,1
0.563069946,0.100369727,0.193799063,0.897920387,1
0.129379474,0.76377271,0.107236728,0.834348628,1
0.560864398,0.715695283,0.181263675,0.784178795,1
0.761142524,0.696293886,0.2007064,0.842431268,1
0.829886576,0.101435507,0.088408692,0.792318825,1
0.278706746,0.690171399,0.061283348,0.235956289,1
0.684207038,0.20661499,0.407628568,0.720791457,1
0.312101567,0.100369727,0.188864916,0.897920387,1
0.552292836,0.630882815,0.375794454,0.840972811,1
0.216217429,0.473988164,0.059152294,0.289728861,1
0.036624358,0.103567069,0,0.428833719,1
0.746350881,0.204023913,0.141193432,0.872177533,1
0.855790717,0.575047587,0.08442119,0.30017641,1
0.496842748,0.107119673,0.114639618,0.336144505,1
0.316213469,0.623955239,0.226322323,0.897920387,1
0.4121245,0.100014466,0.169525539,0.834254032,1
